,effective-born-radii
0,0.36028044
1,0.57532048
2,0.29571915
3,0.39214989
4,0.60665320
5,0.54407591
6,0.55409327
7,0.34828469
8,0.43783490
9,0.52522082
10,0.88206989
11,0.31263058
12,0.50045064
13,0.32053557
14,0.38542096
15,0.43255548
16,0.43810043
17,0.57412031
18,0.61713006
19,0.57690865
20,0.84995559
21,0.36769737
22,0.58304902
23,0.29688714
24,0.39396184
25,0.60944174
26,0.53462725
27,0.59295299
28,0.35461450
29,0.46400376
30,0.53489156
31,0.90953960
32,0.31897578
33,0.52433917
34,0.30070965
35,0.26479162
36,0.43383855
37,0.40386304
38,0.49247830
39,0.56719983
40,0.57847701
41,0.82510344
42,0.35467974
43,0.56623553
44,0.29541561
45,0.38899500
46,0.60427776
47,0.54147552
48,0.55444865
49,0.36194121
50,0.50307430
51,0.54283716
52,0.87112458
53,0.31715699
54,0.52388135
55,0.28125267
56,0.24436810
57,0.41899628
58,0.35516631
59,0.35372620
60,0.46091721
61,0.55088284
62,0.67619337
63,0.35991550
64,0.57186432
65,0.27957169
66,0.38525066
67,0.59874509
68,0.53552660
69,0.63992159
70,0.35381605
71,0.47353502
72,0.53805414
73,0.92303903
74,0.31974544
75,0.53062937
76,0.29357834
77,0.24553988
78,0.43853006
79,0.38599304
80,0.39541592
81,0.52577279
82,0.56786592
83,0.81787438
84,0.35629447
85,0.56228268
86,0.26688550
87,0.38446018
88,0.59487749
89,0.53761966
90,0.54779959
91,0.34945171
92,0.46168921
93,0.53742670
94,0.88505583
95,0.31081377
96,0.51666511
97,0.29234770
98,0.25205261
99,0.42417905
100,0.40057076
101,0.48411799
102,0.58150608
103,0.56374427
104,0.94074802
105,0.36244336
106,0.58001408
107,0.28248025
108,0.38849824
109,0.60297463
110,0.53662745
111,0.51503543
112,0.34046891
113,0.36124563
114,0.51247050
115,0.91059683
116,0.30456387
117,0.50453137
118,0.30318187
119,0.27184521
120,0.44575948
121,0.40760046
122,0.47766148
123,0.59950900
124,0.55232628
125,0.92275981
126,0.36328907
127,0.57390517
128,0.28640916
129,0.38470480
130,0.60356452
131,0.52985143
132,0.49608997
133,0.34715180
134,0.45982584
135,0.53257867
136,0.91155215
137,0.30834908
138,0.49972525
139,0.31927924
140,0.35720688
141,0.45277778
142,0.41638762
143,0.48209612
144,0.62779791
145,0.56288951
146,0.92215132
147,0.43977538
148,0.53210811
149,0.55997559
150,0.39853778
151,0.56872302
152,0.59194401
153,0.27235051
154,0.29282323
155,0.24383103
156,0.30467471
157,0.40432607
158,0.49335315
159,0.23503914
160,0.24154649
161,0.23193856
162,0.36667014
163,0.56046411
164,0.40164716
165,0.63168025
166,0.28939297
167,0.35072849
168,0.24147113
169,0.29506477
