,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,20.343,12.557,18.467,1.00,0.00,0.36082571
1,21.403,12.244,18.463,1.00,0.00,0.56429544
2,20.301,14.004,18.240,1.00,0.00,0.28339766
3,19.561,11.933,17.361,1.00,0.00,0.39151317
4,19.619,10.874,17.622,1.00,0.00,0.60031939
5,20.158,12.314,16.127,1.00,0.00,0.54039791
6,20.558,13.186,16.098,1.00,0.00,0.61310064
7,18.140,12.391,17.355,1.00,0.00,0.34715032
8,18.214,13.434,17.041,1.00,0.00,0.45578125
9,17.499,11.669,16.267,1.00,0.00,0.53498473
10,17.963,11.860,15.448,1.00,0.00,0.88245178
11,17.430,12.159,18.663,1.00,0.00,0.31473576
12,17.266,11.090,18.815,1.00,0.00,0.51435975
13,18.238,12.723,19.821,1.00,0.00,0.29236476
14,18.269,13.803,19.662,1.00,0.00,0.24899767
15,19.636,12.235,19.718,1.00,0.00,0.42721974
16,17.819,12.357,21.201,1.00,0.00,0.40481101
17,16.882,12.806,21.537,1.00,0.00,0.52123476
18,18.599,12.724,21.872,1.00,0.00,0.56595737
19,17.666,10.923,21.263,1.00,0.00,0.56446480
20,17.189,10.717,22.070,1.00,0.00,0.94652264
21,22.618,17.434,18.633,1.00,0.00,0.35540088
22,23.490,18.080,18.842,1.00,0.00,0.56907383
23,21.367,18.095,18.353,1.00,0.00,0.28511108
24,22.919,16.507,17.432,1.00,0.00,0.38770190
25,23.901,16.061,17.602,1.00,0.00,0.60260524
26,23.087,17.435,16.386,1.00,0.00,0.54052306
27,22.718,18.313,16.509,1.00,0.00,0.54761123
28,21.846,15.489,17.156,1.00,0.00,0.36023746
29,20.902,15.878,16.769,1.00,0.00,0.49656056
30,22.303,14.517,16.160,1.00,0.00,0.54183602
31,23.129,14.858,15.811,1.00,0.00,0.86117858
32,21.521,14.710,18.431,1.00,0.00,0.30932336
33,22.358,14.020,18.561,1.00,0.00,0.50467068
34,21.329,15.547,19.722,1.00,0.00,0.29281818
35,20.387,16.096,19.675,1.00,0.00,0.24961506
36,22.428,16.533,19.753,1.00,0.00,0.42769333
37,21.309,14.731,21.045,1.00,0.00,0.39678496
38,20.425,14.098,21.146,1.00,0.00,0.44664018
39,21.294,15.379,21.924,1.00,0.00,0.57800578
40,22.464,13.955,21.040,1.00,0.00,0.55993034
41,23.291,14.428,21.159,1.00,0.00,0.91549374
42,19.963,22.125,18.666,1.00,0.00,0.36342891
43,19.756,23.204,18.784,1.00,0.00,0.56773256
44,18.756,21.418,18.234,1.00,0.00,0.28058837
45,20.994,21.828,17.528,1.00,0.00,0.39324729
46,21.996,22.131,17.839,1.00,0.00,0.59505663
47,20.548,22.410,16.342,1.00,0.00,0.54287969
48,19.596,22.468,16.446,1.00,0.00,0.52939934
49,21.035,20.318,17.307,1.00,0.00,0.35171528
50,20.107,19.889,16.923,1.00,0.00,0.47402601
51,22.121,20.067,16.363,1.00,0.00,0.53196013
52,22.535,20.887,16.082,1.00,0.00,0.87099068
53,21.424,19.595,18.581,1.00,0.00,0.29957583
54,22.438,19.930,18.806,1.00,0.00,0.47726916
55,20.645,20.003,19.827,1.00,0.00,0.29138256
56,19.643,19.577,19.736,1.00,0.00,0.25384105
57,20.492,21.465,19.896,1.00,0.00,0.42948402
58,21.242,19.540,21.062,1.00,0.00,0.39716725
59,21.303,18.451,21.113,1.00,0.00,0.46757025
60,20.644,19.910,21.898,1.00,0.00,0.58156040
61,22.567,20.115,21.265,1.00,0.00,0.56800140
62,22.619,20.985,20.862,1.00,0.00,0.83400247
63,14.658,21.862,18.142,1.00,0.00,0.35830895
64,13.620,22.236,18.096,1.00,0.00,0.57127061
65,14.664,20.413,18.077,1.00,0.00,0.29290766
66,15.477,22.482,17.057,1.00,0.00,0.38521966
67,15.492,23.542,17.318,1.00,0.00,0.58969989
68,14.793,22.311,15.823,1.00,0.00,0.54488156
69,14.966,21.453,15.429,1.00,0.00,0.80391354
70,16.899,21.954,16.959,1.00,0.00,0.36003730
71,17.020,20.874,16.851,1.00,0.00,0.46860013
72,17.673,22.695,15.955,1.00,0.00,0.54180449
73,17.198,22.780,15.125,1.00,0.00,0.92139071
74,17.581,22.262,18.277,1.00,0.00,0.31115082
75,17.771,23.335,18.345,1.00,0.00,0.50417826
76,16.694,21.840,19.462,1.00,0.00,0.29634120
77,16.632,20.751,19.492,1.00,0.00,0.25378328
78,15.374,22.339,19.370,1.00,0.00,0.43299298
79,17.225,22.156,20.828,1.00,0.00,0.40066967
80,18.064,21.505,21.081,1.00,0.00,0.47341386
81,16.431,21.936,21.545,1.00,0.00,0.56815268
82,17.548,23.535,20.848,1.00,0.00,0.55845719
83,18.316,23.667,21.407,1.00,0.00,0.92382718
84,12.075,17.090,18.618,1.00,0.00,0.35196292
85,11.142,16.547,18.857,1.00,0.00,0.56463913
86,13.228,16.255,18.213,1.00,0.00,0.30781095
87,11.693,18.014,17.461,1.00,0.00,0.39641828
88,10.766,18.513,17.749,1.00,0.00,0.61260681
89,11.470,17.274,16.318,1.00,0.00,0.54895076
90,11.187,16.409,16.624,1.00,0.00,0.75951643
91,12.836,19.047,17.105,1.00,0.00,0.36459565
92,13.677,18.525,16.643,1.00,0.00,0.51416769
93,12.421,20.007,16.140,1.00,0.00,0.54293395
94,12.314,19.523,15.318,1.00,0.00,0.90482438
95,13.369,19.735,18.382,1.00,0.00,0.32109628
96,12.696,20.573,18.578,1.00,0.00,0.52516697
97,13.567,18.764,19.571,1.00,0.00,0.30111669
98,14.363,18.105,19.220,1.00,0.00,0.25089959
99,12.337,18.060,19.728,1.00,0.00,0.43379108
100,13.923,19.269,20.951,1.00,0.00,0.39253897
101,14.928,18.912,21.187,1.00,0.00,0.39027960
102,13.199,18.863,21.661,1.00,0.00,0.60230163
103,13.821,20.708,21.086,1.00,0.00,0.52398761
104,14.481,21.094,20.504,1.00,0.00,0.43501992
105,14.902,12.378,18.851,1.00,0.00,0.35993559
106,15.022,11.344,19.222,1.00,0.00,0.57441660
107,16.194,13.004,18.573,1.00,0.00,0.28280451
108,13.941,12.476,17.637,1.00,0.00,0.38877631
109,13.053,11.871,17.828,1.00,0.00,0.61098289
110,14.596,11.889,16.412,1.00,0.00,0.54054862
111,15.545,11.930,16.545,1.00,0.00,0.53121728
112,13.617,13.952,17.289,1.00,0.00,0.36355383
113,14.552,14.408,16.958,1.00,0.00,0.48980040
114,12.667,13.931,16.212,1.00,0.00,0.55176253
115,13.035,13.638,15.375,1.00,0.00,0.92045542
116,13.092,14.820,18.468,1.00,0.00,0.32210118
117,12.073,14.474,18.652,1.00,0.00,0.52615055
118,14.032,14.577,19.709,1.00,0.00,0.29426303
119,15.059,14.915,19.559,1.00,0.00,0.25393455
120,14.223,13.094,19.942,1.00,0.00,0.44183207
121,13.488,15.253,21.009,1.00,0.00,0.39497576
122,13.673,16.322,21.133,1.00,0.00,0.45005368
123,14.139,14.789,21.753,1.00,0.00,0.56570957
124,12.084,14.869,21.200,1.00,0.00,0.55909923
125,12.030,13.940,21.438,1.00,0.00,0.92443488
126,17.268,17.118,22.322,1.00,0.00,0.39751517
127,16.871,18.174,22.755,1.00,0.00,0.52095370
128,17.994,16.403,23.013,1.00,0.00,0.53608372
129,16.775,16.725,20.923,1.00,0.00,0.27053202
130,15.785,17.120,20.689,1.00,0.00,0.27923747
131,16.894,15.645,20.815,1.00,0.00,0.28319823
132,17.637,17.353,19.847,1.00,0.00,0.22214745
133,17.416,18.416,19.730,1.00,0.00,0.22549983
134,18.711,17.344,20.046,1.00,0.00,0.23284100
135,17.293,16.669,18.502,1.00,0.00,0.25525185
136,16.203,16.623,18.456,1.00,0.00,0.28152449
137,17.579,15.616,18.462,1.00,0.00,0.26528818
138,17.903,17.487,17.387,1.00,0.00,0.36284604
139,17.520,18.508,17.443,1.00,0.00,0.40338530
140,17.706,17.117,16.379,1.00,0.00,0.60291105
141,18.987,17.517,17.517,1.00,0.00,0.37848526
