,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,12.393,14.802,18.076,1.00,0.00,0.35947453
1,11.303,14.836,17.895,1.00,0.00,0.58020119
2,12.943,16.138,18.141,1.00,0.00,0.28130559
3,12.643,14.016,19.408,1.00,0.00,0.38668212
4,12.199,13.030,19.256,1.00,0.00,0.60110483
5,12.013,14.669,20.476,1.00,0.00,0.54326579
6,12.544,15.397,20.807,1.00,0.00,0.80067741
7,14.081,13.806,19.652,1.00,0.00,0.33273221
8,14.555,14.770,19.846,1.00,0.00,0.37359984
9,14.137,12.937,20.856,1.00,0.00,0.53381132
10,13.600,13.435,21.477,1.00,0.00,0.87953660
11,14.801,13.101,18.497,1.00,0.00,0.31033735
12,14.499,12.053,18.556,1.00,0.00,0.51810505
13,14.510,13.815,17.172,1.00,0.00,0.29972484
14,15.027,14.766,17.318,1.00,0.00,0.25220840
15,13.063,14.109,16.954,1.00,0.00,0.43348755
16,15.010,13.066,15.935,1.00,0.00,0.40817508
17,16.100,13.122,15.976,1.00,0.00,0.47851523
18,14.744,13.658,15.056,1.00,0.00,0.58413701
19,14.637,11.692,15.729,1.00,0.00,0.58089671
20,15.264,11.198,15.196,1.00,0.00,0.97991849
21,12.648,20.114,16.908,1.00,0.00,0.35749803
22,12.322,20.991,16.320,1.00,0.00,0.56674501
23,14.054,20.146,17.493,1.00,0.00,0.27321604
24,11.779,19.697,18.073,1.00,0.00,0.38639444
25,10.747,19.688,17.715,1.00,0.00,0.60301998
26,11.875,20.705,19.076,1.00,0.00,0.53092054
27,11.377,20.460,19.860,1.00,0.00,0.90610860
28,12.114,18.299,18.691,1.00,0.00,0.35418907
29,13.087,18.414,19.173,1.00,0.00,0.45591499
30,11.076,18.021,19.636,1.00,0.00,0.54742261
31,11.426,17.688,20.465,1.00,0.00,0.88109342
32,12.154,17.277,17.501,1.00,0.00,0.31913214
33,11.141,16.950,17.257,1.00,0.00,0.52797725
34,13.005,17.753,16.389,1.00,0.00,0.29385958
