,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,17.284,11.899,17.910,1.00,0.00,0.36484507
1,17.997,11.062,18.024,1.00,0.00,0.58072664
2,17.927,13.074,17.460,1.00,0.00,0.28611941
3,16.240,11.625,16.858,1.00,0.00,0.39498437
4,15.670,10.816,17.319,1.00,0.00,0.59885655
5,16.811,11.260,15.590,1.00,0.00,0.55848433
6,17.548,11.814,15.320,1.00,0.00,0.67576374
7,15.321,12.880,16.640,1.00,0.00,0.35463148
8,15.836,13.783,16.306,1.00,0.00,0.45956283
9,14.345,12.572,15.674,1.00,0.00,0.54002318
10,13.607,13.157,15.855,1.00,0.00,0.55433904
11,14.699,13.205,17.988,1.00,0.00,0.30143325
12,13.971,12.420,18.201,1.00,0.00,0.47964103
13,15.658,13.323,19.120,1.00,0.00,0.28621578
14,16.247,14.231,18.973,1.00,0.00,0.24388291
15,16.511,12.126,19.151,1.00,0.00,0.43525776
16,14.899,13.379,20.484,1.00,0.00,0.39086645
17,14.321,14.293,20.634,1.00,0.00,0.46034915
18,15.582,13.281,21.330,1.00,0.00,0.57641863
19,13.987,12.285,20.545,1.00,0.00,0.55534467
20,14.064,12.029,21.467,1.00,0.00,0.93195088
21,21.666,14.853,17.583,1.00,0.00,0.35714482
22,22.748,15.071,17.626,1.00,0.00,0.56506550
23,20.904,16.117,17.693,1.00,0.00,0.26354407
24,21.225,14.137,16.316,1.00,0.00,0.38153658
25,21.820,13.236,16.156,1.00,0.00,0.60301151
26,21.485,14.958,15.158,1.00,0.00,0.53058046
27,21.651,15.803,15.583,1.00,0.00,0.49571020
28,19.758,13.697,16.273,1.00,0.00,0.34437997
29,19.136,14.581,16.115,1.00,0.00,0.39719720
30,19.582,12.708,15.232,1.00,0.00,0.53851086
31,20.301,12.081,15.342,1.00,0.00,0.85583065
32,19.370,13.057,17.607,1.00,0.00,0.31701370
33,19.791,12.056,17.722,1.00,0.00,0.52903984
34,19.873,13.867,18.804,1.00,0.00,0.29811387
35,19.432,14.866,18.792,1.00,0.00,0.24485741
36,21.400,13.951,18.726,1.00,0.00,0.46140929
37,19.537,13.301,20.156,1.00,0.00,0.40342146
38,20.091,12.389,20.388,1.00,0.00,0.61899602
39,18.482,13.022,20.160,1.00,0.00,0.47339423
40,20.026,14.261,21.127,1.00,0.00,0.51004913
41,19.947,13.855,21.993,1.00,0.00,0.94350219
42,21.383,20.146,18.476,1.00,0.00,0.34937791
43,21.863,21.111,18.721,1.00,0.00,0.56646847
44,19.933,20.198,18.186,1.00,0.00,0.26294619
45,22.146,19.594,17.195,1.00,0.00,0.38252017
46,23.207,19.641,17.446,1.00,0.00,0.59585151
47,21.955,20.428,16.107,1.00,0.00,0.53199436
48,21.026,20.545,15.893,1.00,0.00,0.52085973
49,21.646,18.236,16.841,1.00,0.00,0.33507184
50,20.603,18.270,16.519,1.00,0.00,0.36646982
51,22.459,17.657,15.812,1.00,0.00,0.52655669
52,23.369,17.778,16.093,1.00,0.00,0.87956933
53,21.751,17.269,18.051,1.00,0.00,0.29786365
54,22.791,16.975,18.212,1.00,0.00,0.47940013
55,21.199,17.898,19.357,1.00,0.00,0.28582203
56,20.117,17.806,19.239,1.00,0.00,0.24406583
57,21.650,19.310,19.589,1.00,0.00,0.42923441
58,21.792,17.162,20.614,1.00,0.00,0.40109472
59,21.662,16.094,20.429,1.00,0.00,0.47324763
60,21.251,17.513,21.495,1.00,0.00,0.57151353
61,23.187,17.371,20.828,1.00,0.00,0.57962933
62,23.354,18.296,20.633,1.00,0.00,0.86106661
63,16.502,22.519,17.435,1.00,0.00,0.35227363
64,15.909,23.430,17.238,1.00,0.00,0.57049968
65,15.768,21.229,17.469,1.00,0.00,0.26244356
66,17.536,22.423,16.249,1.00,0.00,0.38377163
67,18.071,23.357,16.066,1.00,0.00,0.61001374
68,16.985,22.019,15.011,1.00,0.00,0.52108806
69,16.029,22.072,15.086,1.00,0.00,0.59183537
70,18.515,21.250,16.546,1.00,0.00,0.31408732
71,17.961,20.309,16.549,1.00,0.00,0.28870819
72,19.569,21.127,15.502,1.00,0.00,0.50086069
73,19.051,21.170,14.695,1.00,0.00,0.84764608
74,19.314,21.469,17.883,1.00,0.00,0.31120435
75,19.937,22.364,17.831,1.00,0.00,0.52785926
76,18.267,21.702,19.048,1.00,0.00,0.30147388
77,17.722,20.761,19.147,1.00,0.00,0.25177513
78,17.307,22.760,18.666,1.00,0.00,0.44555870
79,18.896,21.923,20.487,1.00,0.00,0.41789521
80,19.441,21.029,20.799,1.00,0.00,0.50890318
81,18.046,21.973,21.172,1.00,0.00,0.57504645
82,19.853,23.012,20.356,1.00,0.00,0.56798285
83,19.553,23.621,19.677,1.00,0.00,0.85040010
84,11.935,19.825,17.764,1.00,0.00,0.36693226
85,10.840,19.706,17.842,1.00,0.00,0.59083358
86,12.651,18.568,17.729,1.00,0.00,0.28271099
87,12.220,20.609,16.462,1.00,0.00,0.39419278
88,11.738,21.588,16.408,1.00,0.00,0.60988867
89,11.783,19.731,15.433,1.00,0.00,0.53431810
90,11.863,18.827,15.746,1.00,0.00,0.51026637
91,13.703,20.799,16.230,1.00,0.00,0.34592431
92,14.199,19.842,16.056,1.00,0.00,0.43247004
93,13.960,21.650,15.055,1.00,0.00,0.54033933
94,13.644,21.178,14.282,1.00,0.00,0.91189259
95,14.323,21.446,17.517,1.00,0.00,0.30588247
96,14.037,22.500,17.541,1.00,0.00,0.49750162
97,13.893,20.850,18.848,1.00,0.00,0.29951891
98,14.438,19.903,18.851,1.00,0.00,0.25016579
99,12.420,20.640,18.850,1.00,0.00,0.45312598
100,14.356,21.697,20.096,1.00,0.00,0.40427103
101,15.435,21.606,20.237,1.00,0.00,0.45184935
102,13.951,21.317,21.037,1.00,0.00,0.59856355
103,13.965,23.008,19.835,1.00,0.00,0.55506032
104,13.036,23.119,20.051,1.00,0.00,0.91819679
105,12.622,14.425,18.154,1.00,0.00,0.35343721
106,12.273,13.383,18.270,1.00,0.00,0.55608809
107,14.032,14.460,17.804,1.00,0.00,0.27996979
108,11.788,15.045,17.004,1.00,0.00,0.39031777
109,10.718,14.939,17.197,1.00,0.00,0.60849461
