,effective-born-radii
0,0.36189796
1,0.58011279
2,0.27779445
3,0.38711612
4,0.59263381
5,0.53874751
6,0.59679044
7,0.35917736
8,0.46743938
9,0.54888239
10,0.79139397
11,0.31817611
12,0.52151866
13,0.29540596
14,0.25122105
15,0.44505058
16,0.39547867
17,0.43751016
18,0.57329852
19,0.55893368
20,0.92172824
21,0.35967852
22,0.57278011
23,0.30550917
24,0.39463911
25,0.60290056
26,0.54541513
27,0.62666934
28,0.34644798
29,0.42989837
30,0.53877219
31,0.87307241
32,0.30833473
33,0.50471248
34,0.29406273
35,0.24895725
36,0.42028750
37,0.40142755
38,0.48390416
39,0.56078950
40,0.56604619
41,0.95594860
42,0.35342711
43,0.56475600
44,0.28573563
45,0.38617802
46,0.59453925
47,0.54599645
48,0.55788997
49,0.35965394
50,0.53071458
51,0.54329639
52,0.89087984
53,0.30877333
54,0.48572262
55,0.28442333
56,0.24544127
57,0.42383747
58,0.35959303
59,0.35130138
60,0.53926541
61,0.52153996
62,0.55541190
63,0.35329712
64,0.55885239
65,0.29859849
66,0.39685574
67,0.61114217
68,0.54455331
69,0.52690778
70,0.35101161
71,0.49538721
72,0.52821947
73,0.86363385
74,0.31462958
75,0.51464766
76,0.28933109
77,0.24729423
78,0.42603020
79,0.37984045
80,0.38120674
81,0.52776989
82,0.56018080
83,0.85526832
84,0.35131347
85,0.56246872
86,0.31128674
87,0.39240032
88,0.61220055
89,0.54588605
90,0.56292192
91,0.36822329
92,0.49476017
93,0.53633471
94,0.93165873
95,0.31720925
96,0.51661510
97,0.29511590
98,0.25724104
99,0.43024300
100,0.40304249
101,0.45139743
102,0.59970440
103,0.55711823
104,0.92419597
105,0.36273201
106,0.58201862
107,0.34171667
108,0.38854594
109,0.59793952
110,0.54660622
111,0.57696230
112,0.36937512
113,0.55303729
114,0.54151512
115,0.88830084
116,0.31705382
117,0.50083119
118,0.29647268
119,0.30670818
120,0.42373124
121,0.40478899
122,0.47354007
123,0.60225006
124,0.56027448
125,0.90190103
126,0.34864071
127,0.55135068
128,0.30456943
129,0.38967531
130,0.60796695
131,0.54193956
132,0.52362053
133,0.36624345
134,0.50962255
135,0.53307372
136,0.93821205
137,0.32558988
138,0.52484038
139,0.30712000
140,0.31992241
141,0.43626242
142,0.38539513
143,0.39187165
144,0.56823812
145,0.55524344
146,0.95224416
147,0.42789806
148,0.58115304
149,0.47992580
150,0.37118825
151,0.50735195
152,0.54578837
153,0.25008189
154,0.25481540
155,0.40960997
156,0.23858902
157,0.23332457
158,0.31842361
159,0.44752577
160,0.44542296
161,0.66057794
162,0.57181243
163,0.41289238
164,0.33136307
165,0.48396998
166,0.24607985
167,0.24666909
