,effective-born-radii
0,0.35924465
1,0.57852571
2,0.28391418
3,0.38344142
4,0.59421778
5,0.54146273
6,0.54163132
7,0.34848306
8,0.48109703
9,0.53630372
10,0.82604090
11,0.31301878
12,0.50787245
13,0.29572120
14,0.24984309
15,0.44671701
16,0.38820006
17,0.43796833
18,0.55114194
19,0.56592042
20,0.95441636
21,0.36356542
22,0.58711901
23,0.29482218
24,0.39316771
25,0.60186825
26,0.54334481
27,0.93889164
28,0.35100121
29,0.47491600
30,0.52591649
31,0.88114456
32,0.31117721
33,0.50283549
34,0.29548518
35,0.24702366
36,0.44106374
37,0.38621806
38,0.41080936
39,0.55140493
40,0.57416722
41,0.94514227
42,0.35184212
43,0.55442909
44,0.29512261
45,0.38950551
46,0.60592180
47,0.54963380
48,0.57584650
49,0.35912316
50,0.50655260
51,0.54677740
52,0.91158728
53,0.31789630
54,0.50643871
55,0.29203598
56,0.24644820
57,0.41989428
58,0.39331999
59,0.40673834
60,0.53587099
61,0.56705084
62,0.86718447
63,0.35980661
64,0.57511023
65,0.30024334
66,0.39021827
67,0.60259990
68,0.54776426
69,0.75461423
70,0.36790845
71,0.49312955
72,0.54945917
73,0.86067453
74,0.31324087
75,0.49233985
76,0.28877940
77,0.24887660
78,0.43125020
79,0.38791403
80,0.44656311
81,0.55505728
82,0.56123618
83,0.90447916
84,0.35293429
85,0.55865293
86,0.27463369
87,0.38878142
88,0.61479020
89,0.53003029
90,0.57711252
91,0.35514865
92,0.47229765
93,0.55083360
94,0.90473731
95,0.32196524
96,0.52415551
97,0.30232061
98,0.25185610
99,0.44615401
100,0.40257767
101,0.42726690
102,0.59694775
103,0.55671872
104,0.94903218
105,0.35716014
106,0.56520907
107,0.27738711
108,0.39340983
109,0.61078155
110,0.54154554
111,0.60511268
112,0.35423631
113,0.45931800
114,0.53883101
115,0.86979009
116,0.31955245
117,0.51911084
118,0.30479803
119,0.25250937
120,0.44821878
121,0.40025606
122,0.45540527
123,0.58914667
124,0.56184884
125,0.95260988
126,0.45090483
127,0.60009418
128,0.56758686
129,0.65037945
130,0.35386982
131,0.45921217
132,0.52783670
133,0.24589157
134,0.25269460
135,0.26514461
136,0.21632660
137,0.22222258
138,0.22716074
139,0.24353732
140,0.25996662
141,0.24637077
142,0.38840248
143,0.49151232
144,0.57615891
145,0.40296193
