,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,18.098,12.217,19.159,1.00,0.00,0.35924465
1,18.894,11.452,19.198,1.00,0.00,0.57852571
2,18.575,13.500,18.977,1.00,0.00,0.28391418
3,17.205,11.886,17.924,1.00,0.00,0.38344142
4,16.854,10.868,18.107,1.00,0.00,0.59421778
5,18.070,11.860,16.774,1.00,0.00,0.54146273
6,18.893,12.332,16.925,1.00,0.00,0.54163132
7,16.023,12.836,17.792,1.00,0.00,0.34848306
8,16.393,13.775,17.374,1.00,0.00,0.48109703
9,15.246,12.308,16.745,1.00,0.00,0.53630372
10,15.794,11.592,16.416,1.00,0.00,0.82604090
11,15.159,12.782,19.050,1.00,0.00,0.31301878
12,14.741,11.800,19.279,1.00,0.00,0.50787245
13,15.994,13.075,20.297,1.00,0.00,0.29572120
14,16.496,14.034,20.156,1.00,0.00,0.24984309
15,17.173,12.110,20.330,1.00,0.00,0.44671701
16,15.233,13.067,21.571,1.00,0.00,0.38820006
17,14.379,13.747,21.547,1.00,0.00,0.43796833
18,15.790,13.398,22.450,1.00,0.00,0.55114194
19,14.771,11.714,21.810,1.00,0.00,0.56592042
20,14.032,11.675,22.422,1.00,0.00,0.95441636
21,22.098,15.820,19.085,1.00,0.00,0.36356542
22,23.160,16.104,19.193,1.00,0.00,0.58711901
23,21.155,16.904,18.709,1.00,0.00,0.29482218
24,21.947,14.745,18.017,1.00,0.00,0.39316771
25,22.588,13.913,18.315,1.00,0.00,0.60186825
26,22.178,15.250,16.747,1.00,0.00,0.54334481
27,23.129,15.223,16.617,1.00,0.00,0.93889164
28,20.518,14.221,17.913,1.00,0.00,0.35100121
29,19.909,15.030,17.505,1.00,0.00,0.47491600
30,20.431,13.076,17.013,1.00,0.00,0.52591649
31,21.035,13.183,16.274,1.00,0.00,0.88114456
32,19.962,13.741,19.155,1.00,0.00,0.31117721
33,20.464,12.844,19.522,1.00,0.00,0.50283549
34,20.223,14.756,20.317,1.00,0.00,0.29548518
35,19.589,15.599,20.034,1.00,0.00,0.24702366
36,21.635,15.218,20.367,1.00,0.00,0.44106374
37,19.748,14.324,21.766,1.00,0.00,0.38621806
38,18.672,14.156,21.680,1.00,0.00,0.41080936
39,19.991,15.043,22.551,1.00,0.00,0.55140493
40,20.433,13.092,22.207,1.00,0.00,0.57416722
41,20.929,13.331,22.993,1.00,0.00,0.94514227
42,20.293,20.945,18.938,1.00,0.00,0.35184212
43,20.406,22.025,19.142,1.00,0.00,0.55442909
44,18.900,20.639,18.522,1.00,0.00,0.29512261
45,21.348,20.494,17.937,1.00,0.00,0.38950551
46,22.359,20.770,18.244,1.00,0.00,0.60592180
47,21.109,21.198,16.733,1.00,0.00,0.54963380
48,20.215,21.546,16.737,1.00,0.00,0.57584650
49,21.404,19.009,17.780,1.00,0.00,0.35912316
50,20.519,18.718,17.210,1.00,0.00,0.50655260
51,22.576,18.832,16.936,1.00,0.00,0.54677740
52,22.552,19.281,16.088,1.00,0.00,0.91158728
53,21.581,18.243,19.080,1.00,0.00,0.31789630
54,22.627,18.205,19.392,1.00,0.00,0.50643871
55,20.585,18.773,20.110,1.00,0.00,0.29203598
56,19.583,18.431,19.842,1.00,0.00,0.24644820
57,20.537,20.244,20.172,1.00,0.00,0.41989428
58,20.796,18.217,21.520,1.00,0.00,0.39331999
59,20.519,17.162,21.571,1.00,0.00,0.40673834
60,20.044,18.737,22.118,1.00,0.00,0.53587099
61,22.133,18.399,21.907,1.00,0.00,0.56705084
62,22.452,19.224,21.532,1.00,0.00,0.86718447
63,15.194,22.639,18.396,1.00,0.00,0.35980661
64,14.402,23.404,18.306,1.00,0.00,0.57511023
65,14.643,21.266,18.287,1.00,0.00,0.30024334
66,16.217,23.020,17.304,1.00,0.00,0.39021827
67,16.452,24.085,17.342,1.00,0.00,0.60259990
68,15.637,22.776,16.034,1.00,0.00,0.54776426
69,14.687,22.869,16.144,1.00,0.00,0.75461423
70,17.494,22.288,17.331,1.00,0.00,0.36790845
71,17.322,21.268,16.982,1.00,0.00,0.49312955
72,18.404,22.972,16.514,1.00,0.00,0.54945917
73,17.888,23.133,15.721,1.00,0.00,0.86067453
74,18.076,21.838,18.682,1.00,0.00,0.31324087
75,18.579,22.654,19.206,1.00,0.00,0.49233985
76,17.017,21.647,19.750,1.00,0.00,0.28877940
77,16.407,20.755,19.594,1.00,0.00,0.24887660
78,16.076,22.750,19.606,1.00,0.00,0.43125020
79,17.472,21.671,21.188,1.00,0.00,0.38791403
80,17.989,20.742,21.436,1.00,0.00,0.44656311
81,16.613,21.758,21.857,1.00,0.00,0.55505728
82,18.291,22.817,21.423,1.00,0.00,0.56123618
83,17.667,23.546,21.406,1.00,0.00,0.90447916
84,11.424,18.768,19.108,1.00,0.00,0.35293429
85,10.415,18.380,19.336,1.00,0.00,0.55865293
86,12.405,17.636,18.904,1.00,0.00,0.27463369
87,11.353,19.538,17.801,1.00,0.00,0.38878142
88,10.537,20.261,17.871,1.00,0.00,0.61479020
89,11.069,18.636,16.709,1.00,0.00,0.53003029
90,11.599,17.839,16.793,1.00,0.00,0.57711252
91,12.690,20.182,17.446,1.00,0.00,0.35514865
92,13.399,19.396,17.177,1.00,0.00,0.47229765
93,12.490,21.038,16.261,1.00,0.00,0.55083360
