,effective-born-radii
0,0.33745290
1,0.51259830
2,0.27921714
3,0.39276229
4,0.60004043
5,0.55515821
6,0.89325679
7,0.35303060
8,0.49230602
9,0.53827745
10,0.90229066
11,0.31313491
12,0.51012687
13,0.28061543
14,0.24410790
15,0.39120000
16,0.38383610
17,0.40668059
18,0.53055927
19,0.56980586
20,0.89146577
21,0.35858053
22,0.56268506
23,0.27385937
24,0.38221191
25,0.60085819
26,0.53125810
27,0.54560763
28,0.32990606
29,0.34742829
30,0.53718358
31,0.84130165
32,0.30345253
33,0.51110032
34,0.29194606
35,0.25719621
36,0.44125949
37,0.40721597
38,0.48574038
39,0.59772849
40,0.55659887
41,0.87976148
42,0.35652302
43,0.56630153
44,0.27953394
45,0.37972022
46,0.58649902
47,0.53818062
48,0.51318464
49,0.34747658
50,0.42045796
51,0.53832966
52,0.81970112
53,0.30835799
54,0.50379375
55,0.30289034
56,0.27335219
57,0.44286520
58,0.41122804
59,0.50556288
60,0.60871900
61,0.56386738
62,0.87509786
63,0.35321712
64,0.56012528
65,0.29222912
66,0.39030050
67,0.59758292
68,0.55514081
69,0.60479552
70,0.34757664
71,0.45647223
72,0.52829881
73,0.86143610
74,0.30911983
75,0.50208104
76,0.28898004
77,0.24823996
78,0.42519074
79,0.40236977
80,0.43810628
81,0.56458799
82,0.57064181
83,0.77082392
84,0.34983081
85,0.53544433
86,0.26986521
87,0.39074626
88,0.60293966
89,0.55273198
90,0.64033687
91,0.36106934
92,0.47862541
93,0.53521739
94,0.84396789
95,0.31367027
96,0.51417045
97,0.29167071
98,0.24676659
99,0.43141162
100,0.39950478
101,0.46660840
102,0.56932715
103,0.56089455
104,0.79811991
105,0.35419687
106,0.57551036
107,0.27840860
108,0.37881587
109,0.57886090
110,0.55561843
111,0.77733801
112,0.34344667
113,0.42338762
114,0.52888359
115,0.88282334
116,0.30302425
117,0.50406162
118,0.29817366
119,0.25807092
120,0.44279621
121,0.40495899
122,0.48622830
123,0.60118791
124,0.56757266
125,0.95624162
126,0.36012473
127,0.56678045
128,0.29230276
129,0.39337112
130,0.61252241
131,0.54326094
132,0.71394815
133,0.35940499
134,0.45361444
135,0.53613262
136,0.87621402
137,0.31455787
138,0.51864322
139,0.29772719
140,0.24894175
141,0.44965560
142,0.39016339
143,0.38451784
144,0.56056763
145,0.56425208
146,0.88399464
147,0.38887107
148,0.52349321
149,0.49451588
150,0.55835251
151,0.24705232
152,0.23234640
153,0.32111927
154,0.53458362
155,0.31186492
156,0.48498523
157,0.22198431
158,0.22923795
159,0.23164755
160,0.22855824
161,0.30122766
162,0.36357936
163,0.48062713
164,0.53104282
165,0.41013908
166,0.50065517
167,0.53146800
