,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,13.609,12.988,19.708,1.00,0.00,0.35775588
1,12.526,12.822,19.561,1.00,0.00,0.57294785
2,13.899,14.311,20.161,1.00,0.00,0.30226798
3,14.201,11.961,20.627,1.00,0.00,0.39238316
4,13.935,10.981,20.227,1.00,0.00,0.60118172
5,13.692,12.163,21.936,1.00,0.00,0.55667953
6,13.688,13.119,22.031,1.00,0.00,0.69612541
7,15.669,12.132,20.779,1.00,0.00,0.35000245
8,16.009,13.060,21.243,1.00,0.00,0.44758488
9,16.035,11.013,21.545,1.00,0.00,0.52842646
10,15.559,11.121,22.372,1.00,0.00,0.88404661
11,16.324,12.012,19.409,1.00,0.00,0.30906633
12,16.390,10.977,19.067,1.00,0.00,0.49271596
13,15.717,12.865,18.344,1.00,0.00,0.30941414
14,16.052,13.871,18.608,1.00,0.00,0.32476361
15,14.202,12.715,18.404,1.00,0.00,0.42058735
16,16.237,12.489,16.983,1.00,0.00,0.42606387
17,17.293,12.688,16.790,1.00,0.00,0.54438784
18,15.650,13.080,16.276,1.00,0.00,0.60079331
19,16.108,11.082,16.746,1.00,0.00,0.57044650
20,17.034,10.872,16.610,1.00,0.00,0.85452989
21,12.775,18.377,19.534,1.00,0.00,0.35348288
22,12.102,19.231,19.335,1.00,0.00,0.56453317
23,14.215,18.667,19.752,1.00,0.00,0.27956952
24,12.165,17.607,20.716,1.00,0.00,0.38819690
25,11.089,17.558,20.535,1.00,0.00,0.61198937
26,12.229,18.496,21.796,1.00,0.00,0.53403621
27,13.053,18.989,21.815,1.00,0.00,0.53765585
28,12.935,16.312,21.009,1.00,0.00,0.35627472
29,13.956,16.555,21.309,1.00,0.00,0.45078844
30,12.227,15.632,22.055,1.00,0.00,0.55090260
31,11.362,15.299,21.806,1.00,0.00,0.88941634
32,12.941,15.411,19.808,1.00,0.00,0.32173400
33,11.961,14.942,19.698,1.00,0.00,0.52613435
34,13.399,16.160,18.543,1.00,0.00,0.31759788
35,14.462,16.369,18.678,1.00,0.00,0.35014986
36,12.635,17.448,18.447,1.00,0.00,0.44029001
37,13.294,15.538,17.128,1.00,0.00,0.42490287
38,14.193,14.927,17.017,1.00,0.00,0.49914088
39,13.392,16.368,16.426,1.00,0.00,0.61607781
40,12.099,14.796,16.879,1.00,0.00,0.56798583
41,12.239,14.001,16.359,1.00,0.00,0.90056047
42,16.773,21.994,20.028,1.00,0.00,0.35907448
43,17.275,22.973,20.130,1.00,0.00,0.56488716
44,17.856,21.011,20.042,1.00,0.00,0.27979808
45,15.752,21.857,21.212,1.00,0.00,0.39209041
46,15.103,22.734,21.168,1.00,0.00,0.61511216
47,16.442,21.823,22.438,1.00,0.00,0.53965818
48,17.386,21.670,22.352,1.00,0.00,0.61207480
49,14.975,20.519,21.203,1.00,0.00,0.35398920
50,15.501,19.629,21.555,1.00,0.00,0.46709924
51,13.871,20.596,22.093,1.00,0.00,0.53369714
52,14.043,20.752,23.024,1.00,0.00,0.93628087
53,14.501,20.170,19.790,1.00,0.00,0.31384993
54,13.557,20.658,19.538,1.00,0.00,0.50019598
55,15.454,20.511,18.695,1.00,0.00,0.30943273
56,16.338,19.878,18.784,1.00,0.00,0.29727633
57,15.960,21.840,18.853,1.00,0.00,0.44143752
58,14.931,20.375,17.279,1.00,0.00,0.42165049
59,14.913,19.290,17.159,1.00,0.00,0.52425702
60,15.676,20.794,16.599,1.00,0.00,0.58593137
61,13.612,20.956,17.178,1.00,0.00,0.56265273
62,13.277,20.877,16.282,1.00,0.00,0.97776692
63,21.931,20.538,19.609,1.00,0.00,0.36095122
64,23.024,20.685,19.541,1.00,0.00,0.56937364
65,21.611,19.126,20.024,1.00,0.00,0.28910890
66,21.478,21.441,20.801,1.00,0.00,0.39273894
67,21.779,22.454,20.524,1.00,0.00,0.61349550
68,22.048,21.100,22.047,1.00,0.00,0.54703074
69,22.996,20.950,22.027,1.00,0.00,0.90760982
70,20.023,21.176,20.983,1.00,0.00,0.34422847
71,19.758,20.194,21.381,1.00,0.00,0.45026464
72,19.617,22.080,21.979,1.00,0.00,0.52831461
73,20.420,22.503,22.292,1.00,0.00,0.84440605
74,19.161,21.537,19.770,1.00,0.00,0.31549557
75,19.156,22.608,19.556,1.00,0.00,0.51400502
76,19.649,20.805,18.493,1.00,0.00,0.31212351
77,19.480,19.746,18.701,1.00,0.00,0.31244705
78,21.157,20.998,18.422,1.00,0.00,0.44614016
79,19.005,21.048,17.092,1.00,0.00,0.41555416
80,18.059,20.506,17.019,1.00,0.00,0.50758319
81,19.555,20.746,16.199,1.00,0.00,0.61904426
82,18.913,22.478,16.929,1.00,0.00,0.55918755
83,18.191,22.693,16.334,1.00,0.00,0.91995520
84,22.730,15.153,19.702,1.00,0.00,0.35377161
85,23.266,14.194,19.586,1.00,0.00,0.55178246
86,21.359,14.789,19.838,1.00,0.00,0.27930992
87,23.305,15.894,20.926,1.00,0.00,0.39166824
88,24.387,15.929,20.780,1.00,0.00,0.61691200
89,23.062,15.023,22.035,1.00,0.00,0.53325363
90,22.590,14.240,21.743,1.00,0.00,0.55189131
91,22.616,17.222,21.073,1.00,0.00,0.35243558
92,21.557,17.171,21.335,1.00,0.00,0.41825662
93,23.237,17.955,22.112,1.00,0.00,0.54202434
94,23.093,17.550,22.970,1.00,0.00,0.93724565
95,22.642,18.106,19.769,1.00,0.00,0.32524796
96,23.597,18.616,19.623,1.00,0.00,0.53226242
97,22.165,17.262,18.530,1.00,0.00,0.32143908
98,21.085,17.096,18.514,1.00,0.00,0.39833623
99,22.867,15.926,18.520,1.00,0.00,0.43021309
100,22.385,17.931,17.171,1.00,0.00,0.42749838
101,21.546,18.565,16.879,1.00,0.00,0.54863464
102,22.549,17.186,16.390,1.00,0.00,0.61973773
103,23.597,18.606,17.198,1.00,0.00,0.55555297
104,24.266,17.929,17.078,1.00,0.00,0.89972236
105,18.750,11.440,19.621,1.00,0.00,0.35878866
106,18.290,10.436,19.662,1.00,0.00,0.57202752
107,17.716,12.479,19.744,1.00,0.00,0.27903067
108,19.710,11.461,20.852,1.00,0.00,0.38864055
109,20.531,10.764,20.673,1.00,0.00,0.59815636
110,19.015,11.220,22.109,1.00,0.00,0.54470188
111,18.140,10.827,22.087,1.00,0.00,0.72548742
112,20.337,12.874,20.967,1.00,0.00,0.33594863
113,19.572,13.592,21.268,1.00,0.00,0.40891464
114,21.191,12.701,22.130,1.00,0.00,0.53681028
115,20.750,12.047,22.678,1.00,0.00,0.82591908
116,21.065,13.332,19.670,1.00,0.00,0.30651828
117,21.967,12.723,19.574,1.00,0.00,0.49208490
118,20.283,13.055,18.334,1.00,0.00,0.32527360
119,19.497,13.807,18.247,1.00,0.00,0.41990981
120,19.652,11.653,18.483,1.00,0.00,0.44524341
121,21.114,13.102,17.059,1.00,0.00,0.43358507
122,21.591,14.070,16.894,1.00,0.00,0.54480185
123,20.501,12.939,16.171,1.00,0.00,0.63278997
124,22.186,12.236,17.133,1.00,0.00,0.56681740
125,22.852,12.408,16.463,1.00,0.00,0.95444464
126,18.238,17.247,19.572,1.00,0.00,0.33084606
127,18.011,18.072,18.894,1.00,0.00,0.44195049
128,18.970,16.550,19.160,1.00,0.00,0.44092076
129,17.014,16.439,19.866,1.00,0.00,0.29752984
130,16.268,17.191,20.131,1.00,0.00,0.28759155
131,16.691,15.888,18.981,1.00,0.00,0.44435498
132,17.287,15.608,21.158,1.00,0.00,0.32934035
133,17.553,14.554,21.047,1.00,0.00,0.38216483
134,16.438,15.717,21.836,1.00,0.00,0.50522738
135,18.470,16.365,21.835,1.00,0.00,0.35638831
136,19.295,15.656,21.733,1.00,0.00,0.41995817
137,18.726,17.620,20.981,1.00,0.00,0.30378558
138,17.944,18.332,21.252,1.00,0.00,0.39515113
139,19.768,17.944,21.036,1.00,0.00,0.36150668
140,18.319,16.640,23.270,1.00,0.00,0.57593320
141,19.090,17.163,23.554,1.00,0.00,0.88420034
