,effective-born-radii
0,0.36904691
1,0.57984931
2,0.29268249
3,0.38944742
4,0.60912543
5,0.53761060
6,0.56137234
7,0.33717791
8,0.40749141
9,0.53010183
10,0.88656148
11,0.30652261
12,0.50159378
13,0.30605070
14,0.29965598
15,0.44561070
16,0.41329167
17,0.54091742
18,0.59512218
19,0.56685099
20,0.92030178
21,0.36279296
22,0.56060537
23,0.32091451
24,0.40433065
25,0.61197878
26,0.55613696
27,0.68150849
28,0.36224697
29,0.51091251
30,0.53106100
31,0.86883818
32,0.31882069
33,0.52430286
34,0.29429896
35,0.27511824
36,0.43950435
37,0.37967023
38,0.38837656
39,0.56914659
40,0.54767392
41,0.93917655
42,0.36156215
43,0.55264580
44,0.29878411
45,0.39108525
46,0.61005638
47,0.54516008
48,0.56123567
49,0.36877179
50,0.52070739
51,0.54618576
52,0.82988683
53,0.32089753
54,0.51959971
55,0.30059421
56,0.26670081
57,0.42684988
58,0.39299436
59,0.42420193
60,0.55650121
61,0.56656919
62,0.86425518
63,0.36273933
64,0.57231467
65,0.28890072
66,0.39100768
67,0.60158231
68,0.52871725
69,0.75412384
70,0.35985567
71,0.49362718
72,0.52904810
73,0.89858440
74,0.31544978
75,0.50734417
76,0.30270056
77,0.25819571
78,0.44766825
79,0.39504373
80,0.46110443
81,0.57498686
82,0.55687019
83,0.95483886
84,0.35748651
85,0.56810549
86,0.29352682
87,0.38926314
88,0.59687898
89,0.55144986
90,0.60678912
91,0.36437154
92,0.48128695
93,0.53852336
94,0.92028735
95,0.30721698
96,0.49259147
97,0.29386643
98,0.25778295
99,0.43498114
100,0.39807646
101,0.43625909
102,0.57825612
103,0.56867827
104,0.84815251
105,0.35550686
106,0.56565085
107,0.29428937
108,0.39038043
109,0.60526853
110,0.54446166
111,0.56533523
112,0.36356269
113,0.49829456
114,0.54562172
115,0.91918328
116,0.31966851
117,0.51369468
118,0.29546874
119,0.25277361
120,0.43577347
121,0.39566350
122,0.42279358
123,0.58169228
124,0.56037473
125,0.94553556
126,0.34924124
127,0.52570188
128,0.26950170
129,0.38893488
130,0.60908880
131,0.52809877
132,0.53391246
133,0.35135002
134,0.47592578
135,0.53530881
136,0.89425799
137,0.30915552
138,0.50009781
139,0.29526404
140,0.26438790
141,0.43932923
142,0.39693055
143,0.43897421
144,0.57956241
145,0.56612259
146,0.93032997
147,0.40906805
148,0.56893035
149,0.58310276
150,0.41462050
151,0.28568487
152,0.41945575
153,0.23723644
154,0.25359295
155,0.23910328
156,0.29914991
157,0.46261975
158,0.29233715
159,0.35669096
160,0.56366707
161,0.30058443
162,0.47814835
163,0.29210939
164,0.25014379
165,0.24396488
166,0.31065613
167,0.47774316
168,0.77932559
