,effective-born-radii
0,0.37356356
1,0.58594980
2,0.28928860
3,0.39430436
4,0.60494564
5,0.54808614
6,0.56474873
7,0.34996161
8,0.45775208
9,0.52607272
10,0.84378169
11,0.31743992
12,0.51768381
13,0.30863961
14,0.29384407
15,0.45303506
16,0.41858839
17,0.61034080
18,0.51019180
19,0.56592357
20,0.85058069
21,0.35641579
22,0.55938876
23,0.29806169
24,0.39059088
25,0.60250220
26,0.54963517
27,0.57600035
28,0.35072227
29,0.47848565
30,0.52950540
31,0.85530619
32,0.32363685
33,0.52852731
34,0.29549285
35,0.26031923
36,0.43451695
37,0.38844383
38,0.44074431
39,0.54791160
40,0.54845635
41,0.90223633
42,0.35891088
43,0.56518022
44,0.27808884
45,0.39646028
46,0.60505214
47,0.53822271
48,0.53440877
49,0.35331576
50,0.45987345
51,0.54427756
52,0.92447026
53,0.31792301
54,0.52529658
55,0.29598517
56,0.26064094
57,0.44179492
58,0.40570240
59,0.46448344
60,0.59148954
61,0.56250075
62,0.75819503
63,0.36129860
64,0.58056226
65,0.28647886
66,0.38900438
67,0.60149936
68,0.53397686
69,0.51859362
70,0.34309768
71,0.39931700
72,0.52504863
73,0.90713168
74,0.30868000
75,0.50495627
76,0.30103740
77,0.27907444
78,0.43440816
79,0.42107135
80,0.53169891
81,0.60666428
82,0.55189455
83,0.89282755
84,0.36329434
85,0.57644051
86,0.29115174
87,0.39436285
88,0.60673358
89,0.53800557
90,0.93888235
91,0.36042064
92,0.48922233
93,0.53893585
94,0.86918010
95,0.31318674
96,0.50710089
97,0.29168046
98,0.26556315
99,0.42085812
100,0.40977621
101,0.53410010
102,0.58080796
103,0.57909689
104,0.88119707
105,0.34811911
106,0.54550438
107,0.28867934
108,0.39133264
109,0.59395872
110,0.54459986
111,0.57718158
112,0.35822989
113,0.50760131
114,0.54223572
115,0.56105360
116,0.31568973
117,0.51629296
118,0.29558808
119,0.25593615
120,0.42807313
121,0.40529778
122,0.61106572
123,0.48421577
124,0.54162808
125,0.54381621
126,0.36264427
127,0.57415445
128,0.28423799
129,0.38776874
130,0.59868749
131,0.54196864
132,0.59364331
133,0.35576188
134,0.48292283
135,0.53960094
136,0.81514838
137,0.31081069
138,0.50294213
139,0.30160100
140,0.28439932
141,0.44246292
142,0.40337515
143,0.43990107
144,0.59871589
145,0.56016098
146,0.72060045
147,0.38748947
148,0.53557998
149,0.43953795
150,0.26766957
151,0.26200223
152,0.32411648
153,0.25021145
154,0.26259337
155,0.28750338
156,0.33292219
157,0.53134064
158,0.35534083
159,0.38587998
160,0.51684106
161,0.60944083
162,0.31564059
