,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,19.110,11.684,19.326,1.00,0.00,0.37000781
1,18.598,10.705,19.274,1.00,0.00,0.57461922
2,18.061,12.698,19.546,1.00,0.00,0.27699079
3,20.073,11.632,20.538,1.00,0.00,0.39925390
4,20.898,10.918,20.509,1.00,0.00,0.61735616
5,19.266,11.320,21.652,1.00,0.00,0.54185226
6,18.684,12.075,21.764,1.00,0.00,0.69252343
7,20.720,12.979,20.759,1.00,0.00,0.34595959
8,20.000,13.747,21.049,1.00,0.00,0.39716102
9,21.590,12.916,21.931,1.00,0.00,0.54151301
10,22.508,12.961,21.656,1.00,0.00,0.81856518
11,21.339,13.640,19.550,1.00,0.00,0.30940098
12,22.234,13.096,19.241,1.00,0.00,0.50660341
13,20.441,13.520,18.325,1.00,0.00,0.29028716
14,19.588,14.201,18.304,1.00,0.00,0.25065220
15,20.016,12.097,18.209,1.00,0.00,0.44696584
16,21.074,13.807,17.038,1.00,0.00,0.38758747
17,21.195,14.889,16.954,1.00,0.00,0.41317737
18,20.470,13.344,16.255,1.00,0.00,0.57478352
19,22.306,13.204,16.730,1.00,0.00,0.56204847
20,22.845,13.757,16.160,1.00,0.00,0.93336238
21,13.970,13.372,19.103,1.00,0.00,0.35519246
22,12.899,13.247,18.859,1.00,0.00,0.56897644
23,14.293,14.714,19.612,1.00,0.00,0.27783325
24,14.377,12.349,20.127,1.00,0.00,0.38937885
25,14.029,11.389,19.741,1.00,0.00,0.60542089
26,13.742,12.664,21.407,1.00,0.00,0.54889201
27,14.159,13.500,21.628,1.00,0.00,0.68896600
28,15.874,12.365,20.427,1.00,0.00,0.34845245
29,16.164,13.324,20.862,1.00,0.00,0.43301578
30,16.068,11.266,21.298,1.00,0.00,0.53568375
31,16.096,11.555,22.213,1.00,0.00,0.90107754
32,16.694,12.267,19.147,1.00,0.00,0.30812174
33,16.679,11.216,18.849,1.00,0.00,0.50713824
34,16.184,13.128,17.991,1.00,0.00,0.29383009
35,16.512,14.126,18.289,1.00,0.00,0.24380824
36,14.762,12.992,17.931,1.00,0.00,0.42697326
37,16.866,12.806,16.667,1.00,0.00,0.39846989
38,17.958,12.822,16.683,1.00,0.00,0.47571711
39,16.611,13.545,15.905,1.00,0.00,0.55836641
40,16.477,11.508,16.223,1.00,0.00,0.57171967
41,15.523,11.461,16.124,1.00,0.00,0.89482917
42,12.641,18.755,19.277,1.00,0.00,0.35458072
43,11.903,19.565,19.126,1.00,0.00,0.57685943
44,14.027,19.224,19.575,1.00,0.00,0.28380127
45,12.113,17.889,20.415,1.00,0.00,0.38719501
46,11.154,17.551,20.017,1.00,0.00,0.59477290
47,11.969,18.650,21.681,1.00,0.00,0.55765976
48,12.830,18.877,22.040,1.00,0.00,0.79877093
49,13.014,16.659,20.680,1.00,0.00,0.34144902
50,13.993,17.033,20.986,1.00,0.00,0.38419700
51,12.327,15.837,21.562,1.00,0.00,0.53202015
52,12.480,16.111,22.469,1.00,0.00,0.93287374
53,13.187,15.727,19.472,1.00,0.00,0.30899931
54,12.234,15.233,19.271,1.00,0.00,0.51350043
55,13.539,16.697,18.309,1.00,0.00,0.28303265
56,14.559,16.956,18.604,1.00,0.00,0.23678892
57,12.643,17.854,18.170,1.00,0.00,0.41566696
58,13.581,15.967,16.941,1.00,0.00,0.37873347
59,14.158,15.041,16.956,1.00,0.00,0.45041366
60,13.959,16.501,16.067,1.00,0.00,0.54531415
61,12.213,15.784,16.576,1.00,0.00,0.56494499
62,11.727,16.612,16.589,1.00,0.00,0.87396667
63,16.491,22.319,18.620,1.00,0.00,0.36281790
64,16.958,23.278,18.334,1.00,0.00,0.57814774
65,17.558,21.349,18.935,1.00,0.00,0.27265287
66,15.614,22.552,19.894,1.00,0.00,0.39175993
67,14.826,23.290,19.733,1.00,0.00,0.60220085
68,16.380,22.863,21.097,1.00,0.00,0.53149337
69,15.871,23.311,21.777,1.00,0.00,0.94409580
70,14.867,21.260,20.239,1.00,0.00,0.35370272
71,15.455,20.556,20.831,1.00,0.00,0.47981373
72,13.755,21.743,20.949,1.00,0.00,0.53432807
73,13.999,22.038,21.829,1.00,0.00,0.89768380
74,14.307,20.527,19.043,1.00,0.00,0.30963151
75,13.374,20.964,18.679,1.00,0.00,0.50068489
76,15.266,20.471,17.860,1.00,0.00,0.28976722
77,16.146,19.871,18.101,1.00,0.00,0.24474798
78,15.665,21.843,17.498,1.00,0.00,0.44944086
79,14.729,19.909,16.556,1.00,0.00,0.39252028
80,14.446,18.882,16.798,1.00,0.00,0.40077081
81,15.507,19.810,15.795,1.00,0.00,0.54868126
82,13.577,20.747,16.175,1.00,0.00,0.56843113
83,13.996,21.400,15.611,1.00,0.00,0.91505993
84,21.626,20.716,19.135,1.00,0.00,0.35741929
85,22.710,20.898,19.021,1.00,0.00,0.57629775
86,21.495,19.401,19.525,1.00,0.00,0.28186729
87,21.000,21.652,20.142,1.00,0.00,0.38651447
88,21.244,22.684,19.878,1.00,0.00,0.60321570
89,21.441,21.357,21.513,1.00,0.00,0.53887812
90,21.045,20.575,21.904,1.00,0.00,0.77019266
91,19.497,21.566,20.155,1.00,0.00,0.33514271
92,19.175,20.609,20.571,1.00,0.00,0.36745940
93,18.968,22.625,21.019,1.00,0.00,0.52741949
94,18.020,22.740,20.916,1.00,0.00,0.53687691
95,18.962,21.753,18.769,1.00,0.00,0.31783772
96,19.042,22.731,18.289,1.00,0.00,0.52552651
97,19.567,20.694,17.823,1.00,0.00,0.29042915
98,19.333,19.703,18.216,1.00,0.00,0.23874476
99,21.014,20.920,17.771,1.00,0.00,0.43168337
100,19.059,20.565,16.423,1.00,0.00,0.38559983
101,18.045,20.164,16.469,1.00,0.00,0.39556070
102,19.763,19.921,15.892,1.00,0.00,0.53721447
103,19.037,21.905,15.835,1.00,0.00,0.56408601
104,18.242,22.366,16.110,1.00,0.00,0.77610602
105,22.916,15.467,19.518,1.00,0.00,0.35189100
106,23.579,14.584,19.508,1.00,0.00,0.56145881
107,21.561,15.101,19.871,1.00,0.00,0.27324543
108,23.381,16.480,20.536,1.00,0.00,0.37716264
109,24.393,16.744,20.221,1.00,0.00,0.58700816
110,23.578,15.790,21.807,1.00,0.00,0.54825431
111,22.794,15.714,22.356,1.00,0.00,0.82388774
112,22.653,17.717,20.634,1.00,0.00,0.34572047
113,21.625,17.569,20.972,1.00,0.00,0.41071688
114,23.389,18.587,21.587,1.00,0.00,0.54662840
115,23.790,17.968,22.201,1.00,0.00,0.86748870
