,effective-born-radii
0,0.35337573
1,0.57395366
2,0.29115333
3,0.38119001
4,0.58973516
5,0.54865212
6,0.57383151
7,0.35126682
8,0.46925055
9,0.53094123
10,0.82953444
11,0.31160517
12,0.48891575
13,0.32697250
14,0.41154730
15,0.44581980
16,0.43308596
17,0.53889056
18,0.63422347
19,0.56872985
20,0.92118179
21,0.35151556
22,0.55566091
23,0.34630753
24,0.39248196
25,0.59717932
26,0.54810340
27,0.61110487
28,0.35882413
29,0.51246374
30,0.53050883
31,0.86116588
32,0.30998836
33,0.49669613
34,0.30017181
35,0.30253331
36,0.40614009
37,0.41661775
38,0.54765625
39,0.60700225
40,0.56090588
41,0.86427501
42,0.36108128
43,0.57289462
44,0.30326586
45,0.38909371
46,0.60295981
47,0.54864052
48,0.56664509
49,0.37268333
50,0.53103684
51,0.55145256
52,0.89657181
53,0.31702817
54,0.49100568
55,0.30136327
56,0.29948971
57,0.43497127
58,0.40898349
59,0.43803187
60,0.58687057
61,0.55364441
62,0.92354279
63,0.35081834
64,0.55755979
65,0.27638567
66,0.38699510
67,0.59518890
68,0.54373514
69,0.52230771
70,0.35869209
71,0.48485101
72,0.54661369
73,0.89985830
74,0.31886189
75,0.51619929
76,0.30766808
77,0.27862974
78,0.45399059
79,0.40283132
80,0.43548826
81,0.58718724
82,0.56648612
83,0.95593921
84,0.35965089
85,0.56440970
86,0.27429438
87,0.38409258
88,0.59805143
89,0.54042587
90,0.60406194
91,0.33248923
92,0.35747320
93,0.51805521
94,0.83488989
95,0.30555779
96,0.50564087
97,0.31006733
98,0.36901480
99,0.44334793
100,0.42141781
101,0.50997005
102,0.61377194
103,0.57294820
104,0.86165236
105,0.35195354
106,0.55922823
107,0.28075541
108,0.38071162
109,0.59930649
110,0.53708137
111,0.51139429
112,0.35107554
113,0.41415847
114,0.53575921
115,0.89844350
116,0.30762658
117,0.48770672
118,0.32386669
119,0.43507087
120,0.41911822
121,0.43162191
122,0.54726271
123,0.61739437
124,0.56656934
125,0.87767063
126,0.35719078
127,0.57217646
128,0.28097986
129,0.39451365
130,0.61678116
131,0.52360617
132,0.50454805
133,0.31795121
134,0.29243783
135,0.49833209
136,0.81399119
137,0.31086413
138,0.50809314
139,0.32283339
140,0.41703363
141,0.44290130
142,0.42308451
143,0.53573190
144,0.61624990
145,0.56675595
146,0.87762484
147,0.44997485
148,0.56484112
149,0.57223415
150,0.34384817
151,0.39400095
152,0.44927117
153,0.30793182
154,0.34490703
155,0.40756678
156,0.36299772
157,0.34183435
158,0.40436288
159,0.52290704
160,0.38451346
161,0.42791846
162,0.31952948
163,0.28141487
