,effective-born-radii
0,0.35685615
1,0.57654452
2,0.28071183
3,0.38140252
4,0.59353285
5,0.53889254
6,0.54140406
7,0.33794825
8,0.40453360
9,0.52192902
10,0.53330280
11,0.30773635
12,0.50656089
13,0.30172635
14,0.31853727
15,0.43038457
16,0.41500237
17,0.52295239
18,0.60027856
19,0.57341999
20,0.83909439
21,0.35846488
22,0.57169853
23,0.29610070
24,0.39237283
25,0.60117193
26,0.55164702
27,0.71761664
28,0.35156032
29,0.47125643
30,0.53397756
31,0.90324749
32,0.30680701
33,0.50096032
34,0.29443153
35,0.27166804
36,0.44285467
37,0.40774147
38,0.50778489
39,0.59938571
40,0.54528004
41,0.90472842
42,0.35943024
43,0.57533997
44,0.29000309
45,0.39163164
46,0.60645949
47,0.53207936
48,0.50964793
49,0.34943016
50,0.46375533
51,0.54208634
52,0.86279082
53,0.31659988
54,0.51566266
55,0.29347341
56,0.27064870
57,0.42942881
58,0.40349776
59,0.46609988
60,0.58293459
61,0.56056523
62,0.84181882
63,0.36704753
64,0.57888160
65,0.28974053
66,0.38466933
67,0.60126356
68,0.53512484
69,0.52514131
70,0.35227421
71,0.47870596
72,0.53255849
73,0.88676249
74,0.31541806
75,0.52013702
76,0.29917005
77,0.26511343
78,0.42753600
79,0.41157028
80,0.50828112
81,0.60589203
82,0.54062492
83,0.62241632
84,0.36421603
85,0.58596563
86,0.31280702
87,0.39486603
88,0.60851590
89,0.54867898
90,0.57782665
91,0.35650848
92,0.47807629
93,0.53259582
94,0.92618749
95,0.32199089
96,0.52658183
97,0.29796613
98,0.26396179
99,0.42846018
100,0.39441390
101,0.45256923
102,0.59076038
103,0.56515859
104,0.87624424
105,0.35901077
106,0.54573534
107,0.29229904
108,0.39727239
109,0.61767123
110,0.55350215
111,0.55893763
112,0.36781299
113,0.49616444
114,0.53783198
115,0.92080206
116,0.32498968
117,0.52431894
118,0.30419096
119,0.27305445
120,0.43522911
121,0.41379426
122,0.47102318
123,0.61257985
124,0.54744747
125,0.72152617
126,0.34951588
127,0.56721543
128,0.27148851
129,0.38058025
130,0.59443208
131,0.53794946
132,0.91334456
133,0.34691383
134,0.41995199
135,0.52973139
136,0.92203134
137,0.30962640
138,0.50530798
139,0.30984587
140,0.33663563
141,0.44198966
142,0.42008547
143,0.52142342
144,0.61491831
145,0.56593705
146,0.89443295
147,0.39232146
148,0.53493118
149,0.60799334
150,0.37509895
151,0.29858755
152,0.27070258
153,0.33372603
154,0.35894784
155,0.29411864
156,0.27792995
157,0.49015263
158,0.30497817
159,0.52379810
160,0.26303290
161,0.31429076
162,0.40109751
163,0.48783413
164,0.26876311
165,0.38993559
166,0.25691472
167,0.48024076
168,0.83650861
