,effective-born-radii
0,0.36017430
1,0.56655419
2,0.28490090
3,0.39512017
4,0.61161171
5,0.53906946
6,0.66115942
7,0.34803513
8,0.45559654
9,0.53099861
10,0.89189441
11,0.31574737
12,0.50569334
13,0.29252501
14,0.24543481
15,0.43055708
16,0.38967969
17,0.44757381
18,0.54152905
19,0.56905700
20,0.75802301
21,0.35143357
22,0.55413246
23,0.27384311
24,0.39114415
25,0.60385568
26,0.53907722
27,0.54230144
28,0.34249669
29,0.38433460
30,0.53367176
31,0.88374670
32,0.31352849
33,0.51241496
34,0.28920848
35,0.24504829
36,0.43387717
37,0.38597076
38,0.45148690
39,0.57056192
40,0.54846625
41,0.88885283
42,0.35816204
43,0.57225216
44,0.27974558
45,0.38643683
46,0.59913371
47,0.54112348
48,0.54016912
49,0.33866386
50,0.42890930
51,0.53204454
52,0.88103494
53,0.29797115
54,0.48007402
55,0.30488562
56,0.35064911
57,0.42832868
58,0.41227425
59,0.52178025
60,0.62183095
61,0.56613524
62,0.77215938
63,0.36378190
64,0.57225793
65,0.27824372
66,0.38822865
67,0.61662300
68,0.52098902
69,0.93323080
70,0.35101748
71,0.44541168
72,0.53360143
73,0.88270580
74,0.31590857
75,0.50614347
76,0.31213720
77,0.28573853
78,0.44654062
79,0.42335396
80,0.52081678
81,0.62111041
82,0.56914502
83,0.86564689
84,0.34318446
85,0.54411804
86,0.27073834
87,0.37540691
88,0.59582633
89,0.53355551
90,0.59311888
91,0.34902165
92,0.46848875
93,0.53362527
94,0.55524000
95,0.31319823
96,0.51840532
97,0.29567546
98,0.25854836
99,0.43049813
100,0.40680366
101,0.51786685
102,0.56183262
103,0.57652800
104,0.77921493
105,0.35399744
106,0.56635378
107,0.28567149
108,0.38431031
109,0.58951111
110,0.54800351
111,0.86112110
112,0.34439654
113,0.43668604
114,0.52345548
115,0.87161989
116,0.30774282
117,0.50991822
118,0.30445152
119,0.25505177
120,0.44813480
121,0.39700188
122,0.48502850
123,0.58882536
124,0.56306150
125,0.95209785
126,0.35412409
127,0.56430161
128,0.29025202
129,0.39111790
130,0.60743245
131,0.54509680
132,0.60780010
133,0.35805294
134,0.46856974
135,0.53958362
136,0.58967176
137,0.31013616
138,0.50697518
139,0.29684106
140,0.25587207
141,0.44054946
142,0.40050074
143,0.45157221
144,0.59726031
145,0.56386571
146,0.89263743
147,0.42809827
148,0.64851856
149,0.53325640
150,0.52796015
151,0.31943834
152,0.42899963
153,0.36850807
154,0.22237322
155,0.24055439
156,0.21833272
157,0.21634879
158,0.21885071
159,0.24945436
160,0.24930933
161,0.27900990
162,0.26265486
163,0.32830787
164,0.46595574
165,0.40615161
166,0.58972521
167,0.36441096
168,0.59903706
169,0.45502512
170,0.57505830
171,0.63144786
172,0.61053814
