,effective-born-radii
0,0.36119650
1,0.56438973
2,0.26683223
3,0.38170019
4,0.59938593
5,0.52665709
6,0.51368484
7,0.31426645
8,0.30249202
9,0.51361015
10,0.82059451
11,0.30167897
12,0.49514233
13,0.30321223
14,0.30861251
15,0.42503288
16,0.42447515
17,0.53468718
18,0.61715609
19,0.56488577
20,0.90676041
21,0.35977306
22,0.56872564
23,0.32705281
24,0.38440511
25,0.60096113
26,0.54722872
27,0.76136257
28,0.34069112
29,0.41846902
30,0.52221765
31,0.88751824
32,0.30882620
33,0.51521255
34,0.29738865
35,0.24820990
36,0.42828847
37,0.39435114
38,0.46631057
39,0.57116317
40,0.54514387
41,0.57672270
42,0.35850610
43,0.57008291
44,0.32729720
45,0.39056407
46,0.59422511
47,0.55700956
48,0.75168618
49,0.36849169
50,0.52527888
51,0.54918102
52,0.85889721
53,0.31740573
54,0.50044394
55,0.28756432
56,0.25835356
57,0.41197540
58,0.37374315
59,0.34730517
60,0.52704030
61,0.54997424
62,0.92791986
63,0.36250312
64,0.57624938
65,0.29364043
66,0.39514410
67,0.60766695
68,0.53639475
69,0.93433619
70,0.37037281
71,0.51180142
72,0.55377293
73,0.91571592
74,0.32241608
75,0.52208058
76,0.29188598
77,0.25898305
78,0.43505958
79,0.37443986
80,0.36630802
81,0.55072621
82,0.54910098
83,0.94694921
84,0.35100278
85,0.55739094
86,0.29325294
87,0.38881517
88,0.60592683
89,0.53692812
90,0.55758260
91,0.36477689
92,0.50232612
93,0.54534938
94,0.60451869
95,0.30930691
96,0.49924634
97,0.29384305
98,0.25317170
99,0.43170910
100,0.40066458
101,0.46299308
102,0.57672034
103,0.56596863
104,0.94216423
105,0.35588038
106,0.57262806
107,0.27221349
108,0.38198795
109,0.59197944
110,0.53101370
111,0.55432440
112,0.35369376
113,0.42184063
114,0.54035630
115,0.87338078
116,0.31110296
117,0.51096987
118,0.30009025
119,0.27476473
120,0.43347990
121,0.41190021
122,0.47859199
123,0.59788724
124,0.57471129
125,0.85562199
126,0.34665462
127,0.55136012
128,0.26293745
129,0.38564337
130,0.59547771
131,0.51724601
132,0.50555535
133,0.33503005
134,0.36486169
135,0.54019760
136,0.81458378
137,0.31607575
138,0.51705356
139,0.30347930
140,0.30389514
141,0.43427854
142,0.42187122
143,0.53392648
144,0.60260407
145,0.56837120
146,0.88654432
147,0.43007354
148,0.52625640
149,0.60349027
150,0.60116280
151,0.27492236
152,0.25505976
153,0.30353223
154,0.25252047
155,0.25536675
156,0.36962883
157,0.24427551
158,0.34235352
159,0.28454072
160,0.24600383
161,0.25725448
162,0.23286083
163,0.34559871
164,0.51865591
165,0.48558720
166,0.37631022
167,0.45182465
168,0.53146514
169,0.43861051
170,0.60421960
171,0.62918241
172,0.49697372
173,0.64206698
174,0.66330907
175,0.65450142
