,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,21.782,16.312,18.546,1.00,0.00,0.35639990
1,22.709,16.874,18.759,1.00,0.00,0.55684007
2,20.825,17.155,17.869,1.00,0.00,0.33645224
3,22.089,15.063,17.635,1.00,0.00,0.39166099
4,22.667,14.363,18.241,1.00,0.00,0.59063169
5,22.818,15.503,16.455,1.00,0.00,0.55641327
6,23.695,15.865,16.600,1.00,0.00,0.93843825
7,20.803,14.365,17.188,1.00,0.00,0.36918857
8,20.177,14.969,16.528,1.00,0.00,0.55542777
9,21.139,13.219,16.390,1.00,0.00,0.54136126
10,21.387,12.438,16.891,1.00,0.00,0.84540143
11,20.088,13.849,18.429,1.00,0.00,0.31573776
12,20.683,12.996,18.761,1.00,0.00,0.47329547
13,19.946,14.815,19.594,1.00,0.00,0.29402039
14,19.138,15.434,19.200,1.00,0.00,0.35826253
15,21.232,15.625,19.790,1.00,0.00,0.41067024
16,19.712,14.312,21.021,1.00,0.00,0.39518672
17,18.793,13.730,21.112,1.00,0.00,0.46513379
18,19.617,15.185,21.671,1.00,0.00,0.52806868
19,20.837,13.458,21.256,1.00,0.00,0.56409536
20,21.610,13.992,21.061,1.00,0.00,0.82561435
21,19.805,21.262,18.109,1.00,0.00,0.35158482
22,19.974,22.353,18.146,1.00,0.00,0.56138244
23,18.335,21.035,18.197,1.00,0.00,0.29852734
24,20.478,20.736,16.897,1.00,0.00,0.38785767
25,21.514,21.062,17.005,1.00,0.00,0.59299949
26,19.821,21.404,15.810,1.00,0.00,0.53740036
27,18.945,21.675,16.092,1.00,0.00,0.51251797
28,20.433,19.238,16.764,1.00,0.00,0.37617270
29,19.365,19.010,16.784,1.00,0.00,0.52343972
30,21.223,18.797,15.597,1.00,0.00,0.56071471
31,21.025,17.860,15.521,1.00,0.00,0.79590947
32,21.007,18.636,17.993,1.00,0.00,0.32028705
33,22.063,18.897,18.092,1.00,0.00,0.50082137
34,20.451,19.229,19.304,1.00,0.00,0.29560758
35,19.417,18.880,19.297,1.00,0.00,0.27643365
36,20.582,20.706,19.253,1.00,0.00,0.43634311
37,21.132,18.864,20.588,1.00,0.00,0.39982589
38,21.057,17.799,20.814,1.00,0.00,0.48420209
39,20.738,19.413,21.446,1.00,0.00,0.58716041
40,22.504,19.221,20.446,1.00,0.00,0.55820290
41,22.922,18.958,21.270,1.00,0.00,0.94594392
42,14.519,22.478,18.221,1.00,0.00,0.36365829
43,13.620,23.110,18.338,1.00,0.00,0.58637924
44,14.337,21.023,18.037,1.00,0.00,0.31761999
45,15.331,23.037,17.071,1.00,0.00,0.39622734
46,15.690,24.062,17.180,1.00,0.00,0.60470261
47,14.632,22.903,15.857,1.00,0.00,0.54513704
48,14.064,22.136,15.952,1.00,0.00,0.59216709
49,16.551,22.157,16.953,1.00,0.00,0.35773098
50,16.264,21.123,16.748,1.00,0.00,0.51100115
51,17.223,22.708,15.792,1.00,0.00,0.53976841
52,16.563,22.734,15.096,1.00,0.00,0.85128329
53,17.410,22.225,18.226,1.00,0.00,0.31714002
54,17.991,23.140,18.361,1.00,0.00,0.49986862
55,16.581,22.000,19.493,1.00,0.00,0.30223885
56,16.362,20.931,19.453,1.00,0.00,0.27343791
57,15.300,22.691,19.426,1.00,0.00,0.43695489
58,17.322,22.369,20.858,1.00,0.00,0.41702498
59,18.199,21.726,20.964,1.00,0.00,0.51190755
60,16.606,22.194,21.664,1.00,0.00,0.58859574
61,17.781,23.709,20.823,1.00,0.00,0.57349587
62,17.020,24.286,20.919,1.00,0.00,0.90962152
63,11.085,18.149,18.322,1.00,0.00,0.36585747
64,10.053,17.809,18.526,1.00,0.00,0.57666338
65,11.922,17.069,17.929,1.00,0.00,0.33192403
66,11.055,19.147,17.194,1.00,0.00,0.39494306
67,10.270,19.886,17.368,1.00,0.00,0.60879633
68,10.775,18.380,16.050,1.00,0.00,0.54602805
69,11.235,17.562,16.251,1.00,0.00,0.54659017
70,12.359,19.912,16.906,1.00,0.00,0.37069417
71,13.046,19.210,16.428,1.00,0.00,0.55124894
72,12.040,20.945,15.948,1.00,0.00,0.54234560
73,11.525,20.693,15.178,1.00,0.00,0.91416314
74,12.904,20.583,18.252,1.00,0.00,0.32815974
75,12.240,21.335,18.683,1.00,0.00,0.52540850
76,12.987,19.506,19.332,1.00,0.00,0.30410911
77,13.671,18.844,18.797,1.00,0.00,0.38097379
78,11.665,18.795,19.527,1.00,0.00,0.42394138
79,13.537,19.841,20.733,1.00,0.00,0.36442083
80,14.577,20.174,20.710,1.00,0.00,0.35536525
81,13.501,18.901,21.288,1.00,0.00,0.49316818
82,12.754,20.862,21.354,1.00,0.00,0.56048605
83,13.351,21.181,22.034,1.00,0.00,0.88605812
84,13.057,13.134,18.616,1.00,0.00,0.36099180
85,13.107,12.055,18.847,1.00,0.00,0.56256348
86,14.456,13.530,18.436,1.00,0.00,0.30925193
87,12.260,13.372,17.362,1.00,0.00,0.39249269
88,11.215,13.104,17.533,1.00,0.00,0.60231319
89,12.851,12.629,16.196,1.00,0.00,0.54202705
90,13.806,12.596,16.293,1.00,0.00,0.53415904
91,12.245,14.837,17.077,1.00,0.00,0.36343013
92,13.247,15.199,16.835,1.00,0.00,0.52956044
93,11.444,14.965,15.838,1.00,0.00,0.55188028
94,11.277,14.097,15.462,1.00,0.00,0.85270058
95,11.574,15.645,18.178,1.00,0.00,0.33295966
96,10.493,15.502,18.123,1.00,0.00,0.53687605
97,12.191,15.310,19.528,1.00,0.00,0.30638528
98,13.167,15.786,19.649,1.00,0.00,0.29002731
99,12.359,13.905,19.752,1.00,0.00,0.43022842
100,11.327,15.761,20.727,1.00,0.00,0.41734128
101,10.305,15.424,20.537,1.00,0.00,0.60924964
102,11.465,16.839,20.831,1.00,0.00,0.51444247
103,11.777,15.120,21.952,1.00,0.00,0.56134662
104,11.656,14.190,21.745,1.00,0.00,0.85277479
105,18.416,12.038,18.493,1.00,0.00,0.36568588
106,19.336,11.427,18.482,1.00,0.00,0.56969083
107,18.703,13.426,18.080,1.00,0.00,0.34253870
108,17.548,11.529,17.374,1.00,0.00,0.39118253
109,17.193,10.518,17.585,1.00,0.00,0.59821280
110,18.441,11.538,16.179,1.00,0.00,0.54725290
111,18.784,12.432,16.106,1.00,0.00,0.68646294
112,16.263,12.406,17.157,1.00,0.00,0.36434653
113,16.475,13.435,16.859,1.00,0.00,0.53515790
114,15.481,11.763,16.080,1.00,0.00,0.53962473
115,16.064,11.518,15.357,1.00,0.00,0.89761396
116,15.473,12.434,18.530,1.00,0.00,0.31712705
117,15.114,11.404,18.589,1.00,0.00,0.50832944
118,16.368,12.828,19.696,1.00,0.00,0.29900960
119,16.740,13.828,19.464,1.00,0.00,0.29358801
120,17.658,11.972,19.800,1.00,0.00,0.44622911
121,15.665,12.761,21.092,1.00,0.00,0.40163023
122,14.809,13.438,21.069,1.00,0.00,0.45395070
123,16.342,13.054,21.897,1.00,0.00,0.56459801
124,15.351,11.380,21.184,1.00,0.00,0.56445261
125,14.708,11.203,21.874,1.00,0.00,0.96257077
126,16.745,17.840,19.981,1.00,0.00,0.32036862
127,16.159,18.544,19.386,1.00,0.00,0.42482294
128,17.514,17.350,19.380,1.00,0.00,0.43617305
129,15.781,16.734,20.458,1.00,0.00,0.29773212
130,14.781,17.133,20.634,1.00,0.00,0.31825667
131,15.684,15.901,19.758,1.00,0.00,0.39636150
132,16.410,16.316,21.783,1.00,0.00,0.34775027
133,17.165,15.547,21.606,1.00,0.00,0.40403437
134,15.712,15.843,22.478,1.00,0.00,0.54093270
135,17.017,17.598,22.465,1.00,0.00,0.39511961
136,17.977,17.333,22.915,1.00,0.00,0.58201459
137,17.267,18.524,21.263,1.00,0.00,0.32228030
138,16.884,19.526,21.467,1.00,0.00,0.41675678
139,18.330,18.666,21.054,1.00,0.00,0.36423682
140,16.129,18.146,23.400,1.00,0.00,0.55488789
141,16.163,17.513,24.140,1.00,0.00,0.92017791
