,effective-born-radii
0,0.36242133
1,0.56790795
2,0.33932885
3,0.39070994
4,0.59406488
5,0.54760316
6,0.57323688
7,0.37323272
8,0.55798252
9,0.55086194
10,0.89094212
11,0.32371438
12,0.49829719
13,0.30294652
14,0.30369085
15,0.41356208
16,0.40256265
17,0.47726010
18,0.58038734
19,0.56350927
20,0.89481005
21,0.35131912
22,0.53854685
23,0.33135009
24,0.39040840
25,0.60835448
26,0.53552200
27,0.93590117
28,0.36940683
29,0.52764400
30,0.54442489
31,0.86233350
32,0.33104715
33,0.52419470
34,0.31144067
35,0.36873845
36,0.44262295
37,0.38459399
38,0.38065052
39,0.53939531
40,0.56261453
41,0.96563433
42,0.35905228
43,0.56923715
44,0.30281953
45,0.39624316
46,0.60955407
47,0.54213152
48,0.88874110
49,0.36077072
50,0.52491219
51,0.53509056
52,0.54106398
53,0.31888592
54,0.51041261
55,0.30244678
56,0.28712043
57,0.45051372
58,0.39681841
59,0.46316141
60,0.57498519
61,0.56521481
62,0.96283098
63,0.36169909
64,0.57401787
65,0.32703879
66,0.38721643
67,0.59450357
68,0.53759523
69,0.93366871
70,0.36551548
71,0.52119368
72,0.54272643
73,0.59681942
74,0.31695854
75,0.50121955
76,0.30343373
77,0.28030738
78,0.43914207
79,0.40759851
80,0.47524110
81,0.58618908
82,0.56756482
83,0.94926670
84,0.36996395
85,0.57487592
86,0.35416785
87,0.39117714
88,0.59768035
89,0.54493305
90,0.68151252
91,0.37232816
92,0.55182651
93,0.54512118
94,0.75285462
95,0.32655427
96,0.51546170
97,0.30456830
98,0.36113333
99,0.41882862
100,0.39645781
101,0.49715081
102,0.51942096
103,0.58081680
104,0.89475051
105,0.36124289
106,0.57339760
107,0.34341211
108,0.39164238
109,0.60138642
110,0.55431370
111,0.81439944
112,0.37332994
113,0.54168478
114,0.54834650
115,0.88963496
116,0.33050048
117,0.52300323
118,0.30285442
119,0.36088923
120,0.42314829
121,0.38818759
122,0.42454550
123,0.49149707
124,0.56518251
125,0.86279983
126,0.28566007
127,0.28718049
128,0.44021010
129,0.30927098
130,0.39696910
131,0.44106407
132,0.32222892
133,0.41633388
134,0.39011074
135,0.36692087
136,0.44019305
137,0.57808910
138,0.39742035
139,0.58588587
140,0.41075528
141,0.52045802
142,0.63043452
143,0.35053651
144,0.45361212
145,0.53915389
146,0.27472335
147,0.30099412
148,0.30212668
149,0.58088544
150,0.92998926
