,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,22.025,16.564,17.500,1.00,0.00,0.36242133
1,23.014,17.011,17.709,1.00,0.00,0.56790795
2,21.092,17.630,17.418,1.00,0.00,0.33932885
3,21.894,15.785,16.250,1.00,0.00,0.39070994
4,22.715,15.078,16.388,1.00,0.00,0.59406488
5,22.078,16.592,15.088,1.00,0.00,0.54760316
6,21.938,17.504,15.353,1.00,0.00,0.57323688
7,20.600,15.037,16.082,1.00,0.00,0.37323272
8,19.749,15.700,15.912,1.00,0.00,0.55798252
9,20.869,14.221,14.937,1.00,0.00,0.55086194
10,21.338,14.704,14.253,1.00,0.00,0.89094212
11,20.341,14.150,17.269,1.00,0.00,0.32371438
12,20.988,13.274,17.339,1.00,0.00,0.49829719
13,20.577,14.895,18.621,1.00,0.00,0.30294652
14,19.748,15.602,18.693,1.00,0.00,0.30369085
15,21.730,15.730,18.670,1.00,0.00,0.41356208
16,20.572,13.990,19.873,1.00,0.00,0.40256265
17,19.578,13.595,20.093,1.00,0.00,0.47726010
18,20.871,14.597,20.730,1.00,0.00,0.58038734
19,21.479,12.895,19.695,1.00,0.00,0.56350927
20,22.354,13.290,19.718,1.00,0.00,0.89481005
21,20.142,21.688,18.197,1.00,0.00,0.35131912
22,20.198,22.756,18.475,1.00,0.00,0.53854685
23,18.780,21.209,17.898,1.00,0.00,0.33135009
24,21.139,21.442,17.048,1.00,0.00,0.39040840
25,22.118,21.778,17.397,1.00,0.00,0.60835448
26,20.772,22.194,15.894,1.00,0.00,0.53552200
27,21.308,22.982,16.007,1.00,0.00,0.93590117
28,21.232,19.930,16.672,1.00,0.00,0.36940683
29,20.241,19.639,16.320,1.00,0.00,0.52764400
30,22.158,19.732,15.661,1.00,0.00,0.54442489
31,21.895,20.395,15.017,1.00,0.00,0.86233350
32,21.532,18.971,17.824,1.00,0.00,0.33104715
33,22.593,19.025,18.078,1.00,0.00,0.52419470
34,20.694,19.332,19.078,1.00,0.00,0.31144067
35,19.682,19.089,18.747,1.00,0.00,0.36873845
36,20.695,20.871,19.281,1.00,0.00,0.44262295
37,20.986,18.626,20.327,1.00,0.00,0.38459399
38,20.677,17.593,20.155,1.00,0.00,0.38065052
39,20.470,18.954,21.232,1.00,0.00,0.53939531
40,22.386,18.550,20.582,1.00,0.00,0.56261453
41,22.762,19.365,20.923,1.00,0.00,0.96563433
42,15.072,22.702,17.612,1.00,0.00,0.35905228
43,14.177,23.343,17.518,1.00,0.00,0.56923715
44,14.650,21.286,17.717,1.00,0.00,0.30281953
45,15.918,23.020,16.377,1.00,0.00,0.39624316
46,16.221,24.069,16.389,1.00,0.00,0.60955407
47,15.233,22.682,15.188,1.00,0.00,0.54213152
48,15.797,22.562,14.421,1.00,0.00,0.88874110
49,17.105,22.123,16.442,1.00,0.00,0.36077072
50,16.670,21.136,16.268,1.00,0.00,0.52491219
51,17.908,22.309,15.297,1.00,0.00,0.53509056
52,18.814,22.130,15.558,1.00,0.00,0.54106398
53,17.886,22.295,17.702,1.00,0.00,0.31888592
54,18.357,23.265,17.526,1.00,0.00,0.51041261
55,16.985,22.236,18.924,1.00,0.00,0.30244678
56,16.636,21.208,19.041,1.00,0.00,0.28712043
57,15.767,23.105,18.803,1.00,0.00,0.45051372
58,17.694,22.684,20.232,1.00,0.00,0.39681841
59,18.326,21.868,20.589,1.00,0.00,0.46316141
60,16.911,22.815,20.982,1.00,0.00,0.57498519
61,18.542,23.888,20.168,1.00,0.00,0.56521481
62,18.898,24.120,21.028,1.00,0.00,0.96283098
63,11.641,18.599,18.165,1.00,0.00,0.36169909
64,10.634,18.160,18.281,1.00,0.00,0.57401787
65,12.530,17.444,18.055,1.00,0.00,0.32703879
66,11.517,19.460,16.939,1.00,0.00,0.38721643
67,10.734,20.212,17.058,1.00,0.00,0.59450357
68,11.214,18.620,15.844,1.00,0.00,0.53759523
69,10.281,18.784,15.689,1.00,0.00,0.93366871
70,12.789,20.165,16.632,1.00,0.00,0.36551548
71,13.564,19.421,16.433,1.00,0.00,0.52119368
72,12.706,21.065,15.546,1.00,0.00,0.54272643
73,13.533,21.541,15.441,1.00,0.00,0.59681942
74,13.237,21.037,17.809,1.00,0.00,0.31695854
75,12.548,21.883,17.848,1.00,0.00,0.50121955
76,13.168,20.304,19.180,1.00,0.00,0.30343373
77,13.984,19.582,19.262,1.00,0.00,0.28030738
78,11.966,19.425,19.324,1.00,0.00,0.43914207
79,13.289,21.229,20.345,1.00,0.00,0.40759851
80,14.271,21.707,20.353,1.00,0.00,0.47524110
81,13.208,20.658,21.272,1.00,0.00,0.58618908
82,12.208,22.154,20.212,1.00,0.00,0.56756482
83,12.391,22.798,20.900,1.00,0.00,0.94926670
84,13.410,13.387,18.325,1.00,0.00,0.36996395
85,13.347,12.308,18.555,1.00,0.00,0.57487592
86,14.770,13.697,17.774,1.00,0.00,0.35416785
87,12.385,13.838,17.312,1.00,0.00,0.39117714
88,11.381,13.510,17.589,1.00,0.00,0.59768035
89,12.682,13.199,16.090,1.00,0.00,0.54493305
90,13.576,13.481,15.884,1.00,0.00,0.68151252
91,12.262,15.300,17.088,1.00,0.00,0.37232816
92,13.125,15.646,16.514,1.00,0.00,0.55182651
93,10.970,15.423,16.479,1.00,0.00,0.54512118
94,10.938,16.239,15.975,1.00,0.00,0.75285462
95,12.224,16.091,18.399,1.00,0.00,0.32655427
96,11.229,16.063,18.847,1.00,0.00,0.51546170
97,13.242,15.625,19.428,1.00,0.00,0.30456830
98,14.255,15.934,19.164,1.00,0.00,0.36113333
99,13.345,14.132,19.539,1.00,0.00,0.41882862
100,12.889,16.208,20.844,1.00,0.00,0.39645781
101,12.629,17.267,20.788,1.00,0.00,0.49715081
102,13.703,16.167,21.571,1.00,0.00,0.51942096
103,11.777,15.430,21.425,1.00,0.00,0.58081680
104,12.030,14.504,21.411,1.00,0.00,0.89475051
105,18.686,12.268,17.352,1.00,0.00,0.36124289
106,19.560,11.606,17.216,1.00,0.00,0.57339760
107,18.915,13.673,17.136,1.00,0.00,0.34341211
108,17.624,11.721,16.472,1.00,0.00,0.39164238
109,17.441,10.697,16.804,1.00,0.00,0.60138642
110,18.094,11.777,15.086,1.00,0.00,0.55431370
111,19.053,11.742,15.061,1.00,0.00,0.81439944
112,16.373,12.507,16.420,1.00,0.00,0.37332994
113,16.655,13.523,16.137,1.00,0.00,0.54168478
114,15.445,11.861,15.497,1.00,0.00,0.54834650
115,15.830,11.859,14.618,1.00,0.00,0.88963496
116,15.704,12.569,17.805,1.00,0.00,0.33050048
117,15.396,11.569,18.117,1.00,0.00,0.52300323
118,16.769,12.973,18.799,1.00,0.00,0.30285442
119,17.056,14.005,18.586,1.00,0.00,0.36088923
120,18.035,12.153,18.704,1.00,0.00,0.42314829
121,16.313,13.002,20.234,1.00,0.00,0.38818759
122,15.483,13.711,20.223,1.00,0.00,0.42454550
123,17.171,13.344,20.816,1.00,0.00,0.49149707
124,16.040,11.644,20.522,1.00,0.00,0.56518251
125,16.782,11.098,20.252,1.00,0.00,0.86279983
126,16.106,17.871,20.228,1.00,0.00,0.28566007
127,15.272,17.557,20.859,1.00,0.00,0.28718049
128,15.661,18.046,19.246,1.00,0.00,0.44021010
129,17.200,16.795,20.032,1.00,0.00,0.30927098
130,16.732,15.943,19.536,1.00,0.00,0.39696910
131,17.943,17.152,19.316,1.00,0.00,0.44106407
132,17.911,16.266,21.249,1.00,0.00,0.32222892
133,18.883,16.759,21.310,1.00,0.00,0.41633388
134,18.163,15.251,20.934,1.00,0.00,0.39011074
135,16.931,16.264,22.457,1.00,0.00,0.36692087
136,15.877,16.245,22.172,1.00,0.00,0.44019305
137,17.145,15.359,23.028,1.00,0.00,0.57808910
138,17.204,17.335,23.580,1.00,0.00,0.39742035
139,18.272,17.490,23.756,1.00,0.00,0.58588587
140,16.650,18.746,23.246,1.00,0.00,0.41075528
141,15.606,18.539,23.005,1.00,0.00,0.52045802
142,16.742,19.314,24.174,1.00,0.00,0.63043452
143,17.339,19.342,22.009,1.00,0.00,0.35053651
144,18.405,19.115,22.077,1.00,0.00,0.45361212
145,17.504,20.394,22.251,1.00,0.00,0.53915389
146,16.688,19.215,20.664,1.00,0.00,0.27472335
147,17.534,19.517,20.043,1.00,0.00,0.30099412
148,15.908,19.943,20.429,1.00,0.00,0.30212668
149,16.633,16.854,24.835,1.00,0.00,0.58088544
150,17.140,17.191,25.595,1.00,0.00,0.92998926
