,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,12.290,14.535,17.904,1.00,0.00,0.36691756
1,11.220,14.732,17.706,1.00,0.00,0.57111061
2,12.970,15.679,18.492,1.00,0.00,0.29345923
3,12.489,13.450,18.964,1.00,0.00,0.39644056
4,12.102,12.446,18.775,1.00,0.00,0.60847814
5,11.835,13.858,20.098,1.00,0.00,0.54930259
6,12.198,14.688,20.416,1.00,0.00,0.71057913
7,14.028,13.296,19.241,1.00,0.00,0.35021619
8,14.437,14.243,19.598,1.00,0.00,0.44195226
9,14.131,12.186,20.209,1.00,0.00,0.54096927
10,14.097,12.548,21.098,1.00,0.00,0.92588784
11,14.746,12.885,18.014,1.00,0.00,0.31416988
12,14.391,11.888,17.747,1.00,0.00,0.51735667
13,14.487,13.833,16.831,1.00,0.00,0.29852138
14,14.819,14.849,17.057,1.00,0.00,0.25154130
15,13.044,14.090,16.708,1.00,0.00,0.43058245
16,15.003,13.393,15.483,1.00,0.00,0.40221906
17,16.040,13.724,15.391,1.00,0.00,0.42657595
18,14.367,13.867,14.733,1.00,0.00,0.59302652
19,15.081,11.929,15.326,1.00,0.00,0.55292395
20,15.990,11.622,15.359,1.00,0.00,0.76009195
21,12.682,19.842,18.150,1.00,0.00,0.34517141
22,12.272,20.862,18.037,1.00,0.00,0.54500383
23,14.126,19.947,18.445,1.00,0.00,0.26458969
24,11.918,19.131,19.177,1.00,0.00,0.38341308
25,10.881,19.293,18.877,1.00,0.00,0.60713984
26,12.180,19.774,20.419,1.00,0.00,0.53115174
27,12.369,20.708,20.306,1.00,0.00,0.72834478
28,12.270,17.699,19.358,1.00,0.00,0.34287097
29,13.308,17.853,19.661,1.00,0.00,0.36415074
30,11.450,17.137,20.448,1.00,0.00,0.54500877
31,10.513,17.270,20.285,1.00,0.00,0.89964415
32,12.224,16.858,18.109,1.00,0.00,0.31586907
33,11.202,16.601,17.824,1.00,0.00,0.51325548
34,12.950,17.653,16.988,1.00,0.00,0.29427730
35,14.009,17.725,17.244,1.00,0.00,0.24563363
36,12.435,19.006,16.923,1.00,0.00,0.43214013
37,12.958,17.040,15.564,1.00,0.00,0.39182870
38,13.640,16.189,15.524,1.00,0.00,0.42767587
39,13.370,17.690,14.789,1.00,0.00,0.57630300
40,11.550,16.728,15.177,1.00,0.00,0.56606276
41,11.055,17.541,15.303,1.00,0.00,0.88047772
42,17.132,22.724,18.067,1.00,0.00,0.35676743
43,17.811,23.566,17.841,1.00,0.00,0.56609122
44,17.898,21.535,18.338,1.00,0.00,0.26846557
45,16.217,22.921,19.255,1.00,0.00,0.38756088
46,15.647,23.806,18.965,1.00,0.00,0.60328067
47,17.058,23.182,20.446,1.00,0.00,0.54427820
48,17.890,22.738,20.268,1.00,0.00,0.51495016
49,15.292,21.784,19.458,1.00,0.00,0.33750798
50,15.893,21.020,19.956,1.00,0.00,0.39086028
51,14.289,22.248,20.376,1.00,0.00,0.53720062
52,14.729,22.442,21.207,1.00,0.00,0.90532219
53,14.627,21.305,18.189,1.00,0.00,0.29667671
54,13.780,21.981,18.051,1.00,0.00,0.47431463
55,15.390,21.333,16.904,1.00,0.00,0.29611788
56,15.988,20.420,16.895,1.00,0.00,0.26650960
57,16.305,22.520,16.845,1.00,0.00,0.42862266
58,14.609,21.305,15.638,1.00,0.00,0.41348778
59,14.152,20.330,15.461,1.00,0.00,0.50521267
60,15.296,21.513,14.815,1.00,0.00,0.60375848
61,13.554,22.326,15.739,1.00,0.00,0.56243479
62,14.047,23.134,15.900,1.00,0.00,0.86315682
63,21.678,20.011,18.045,1.00,0.00,0.35029420
64,22.777,19.910,17.983,1.00,0.00,0.56589400
65,20.976,18.713,18.346,1.00,0.00,0.27261057
66,21.490,20.995,19.219,1.00,0.00,0.39155492
67,21.926,21.979,19.036,1.00,0.00,0.60901033
68,21.984,20.441,20.440,1.00,0.00,0.54292358
69,21.969,21.034,21.195,1.00,0.00,0.91739048
70,20.013,21.183,19.421,1.00,0.00,0.33383490
71,19.511,20.253,19.695,1.00,0.00,0.33693511
72,19.682,22.180,20.363,1.00,0.00,0.51883539
73,20.201,22.013,21.153,1.00,0.00,0.88710884
74,19.383,21.660,18.148,1.00,0.00,0.31132115
75,19.745,22.669,17.942,1.00,0.00,0.52098684
76,19.689,20.811,16.962,1.00,0.00,0.29558109
77,19.326,19.799,17.154,1.00,0.00,0.25025302
78,21.175,20.716,16.834,1.00,0.00,0.44531932
79,19.124,21.178,15.564,1.00,0.00,0.40622959
80,18.076,20.872,15.577,1.00,0.00,0.45372170
81,19.613,20.560,14.809,1.00,0.00,0.58218989
82,19.305,22.554,15.354,1.00,0.00,0.55552913
83,20.226,22.738,15.157,1.00,0.00,0.92815402
84,21.390,14.691,17.335,1.00,0.00,0.34781739
85,21.713,13.689,16.998,1.00,0.00,0.54736154
86,20.051,14.623,17.843,1.00,0.00,0.26486662
87,22.279,15.195,18.396,1.00,0.00,0.38433053
88,23.270,15.402,17.985,1.00,0.00,0.58757733
89,22.338,14.173,19.349,1.00,0.00,0.53576568
90,21.445,13.945,19.618,1.00,0.00,0.53104264
91,21.809,16.461,18.984,1.00,0.00,0.35123320
92,20.842,16.287,19.461,1.00,0.00,0.44262577
93,22.885,16.993,19.843,1.00,0.00,0.54192844
94,22.638,17.083,20.766,1.00,0.00,0.92362981
95,21.712,17.464,17.843,1.00,0.00,0.29380656
96,22.741,17.799,17.697,1.00,0.00,0.46279259
97,21.177,16.996,16.555,1.00,0.00,0.29030933
98,20.088,17.009,16.641,1.00,0.00,0.26250362
99,21.520,15.609,16.255,1.00,0.00,0.41308458
100,21.528,17.716,15.296,1.00,0.00,0.41025439
101,21.005,18.675,15.275,1.00,0.00,0.48554624
102,21.381,17.072,14.427,1.00,0.00,0.60530916
103,22.979,17.998,15.348,1.00,0.00,0.56170178
104,23.412,17.190,15.635,1.00,0.00,0.84127404
105,17.022,11.937,18.081,1.00,0.00,0.35051586
106,16.498,10.965,18.025,1.00,0.00,0.56771362
107,16.143,13.076,18.311,1.00,0.00,0.27846682
108,17.989,11.788,19.216,1.00,0.00,0.38820336
109,18.585,10.896,19.012,1.00,0.00,0.60402950
110,17.308,11.745,20.488,1.00,0.00,0.53773493
111,16.974,10.858,20.642,1.00,0.00,0.91704469
112,18.908,12.989,19.213,1.00,0.00,0.33831627
113,18.315,13.861,19.495,1.00,0.00,0.37268338
114,19.997,12.861,20.166,1.00,0.00,0.53057087
115,19.710,12.173,20.771,1.00,0.00,0.87760357
116,19.561,13.245,17.827,1.00,0.00,0.31169048
117,20.430,12.586,17.766,1.00,0.00,0.51287017
118,18.610,13.236,16.696,1.00,0.00,0.29808251
119,18.028,14.152,16.818,1.00,0.00,0.25295467
120,17.688,12.084,16.771,1.00,0.00,0.42137005
121,19.130,13.360,15.269,1.00,0.00,0.40438493
122,19.767,14.230,15.094,1.00,0.00,0.49899323
123,18.215,13.306,14.676,1.00,0.00,0.55895548
124,19.987,12.255,14.964,1.00,0.00,0.57048058
125,19.528,11.430,15.140,1.00,0.00,0.90517476
126,16.767,17.468,23.050,1.00,0.00,0.42727764
127,17.106,16.516,23.267,1.00,0.00,0.60699718
128,15.739,17.455,23.145,1.00,0.00,0.60180392
129,17.329,17.976,21.745,1.00,0.00,0.36066166
130,18.378,18.219,21.923,1.00,0.00,0.52303079
131,16.776,18.890,21.523,1.00,0.00,0.46147634
132,17.159,17.046,20.639,1.00,0.00,0.31731428
133,17.902,16.247,20.692,1.00,0.00,0.45900056
134,16.236,16.485,20.800,1.00,0.00,0.45146472
135,17.252,17.826,19.291,1.00,0.00,0.22882695
136,18.247,18.271,19.223,1.00,0.00,0.23965447
137,16.444,18.559,19.338,1.00,0.00,0.23827579
138,17.013,16.839,18.170,1.00,0.00,0.21119086
139,17.702,15.992,18.152,1.00,0.00,0.21892363
140,15.990,16.497,18.341,1.00,0.00,0.22220218
141,17.039,17.609,16.787,1.00,0.00,0.24320404
142,17.879,18.305,16.840,1.00,0.00,0.24876867
143,16.129,18.212,16.790,1.00,0.00,0.25356388
144,17.279,16.683,15.537,1.00,0.00,0.36499137
145,16.636,15.800,15.522,1.00,0.00,0.41186671
146,18.347,16.477,15.440,1.00,0.00,0.42905719
147,17.009,17.203,14.616,1.00,0.00,0.59439248
148,17.240,18.265,24.212,1.00,0.00,0.48835955
149,16.768,19.248,24.214,1.00,0.00,0.64857214
150,17.031,17.585,25.040,1.00,0.00,0.66023335
151,18.295,18.469,24.026,1.00,0.00,0.62849322
