,effective-born-radii
0,0.35437055
1,0.55790075
2,0.29990129
3,0.39326073
4,0.61230561
5,0.53891185
6,0.50934745
7,0.35271659
8,0.47212475
9,0.53802951
10,0.89130944
11,0.31600406
12,0.50440685
13,0.31515956
14,0.37590413
15,0.41705887
16,0.43207599
17,0.53855240
18,0.60912395
19,0.57455702
20,0.90436520
21,0.35268098
22,0.56639823
23,0.28677181
24,0.38681984
25,0.60235733
26,0.54943463
27,0.56831254
28,0.36193429
29,0.49170492
30,0.53718591
31,0.88163640
32,0.31640162
33,0.50842786
34,0.31043425
35,0.30569898
36,0.44268524
37,0.42303233
38,0.50597536
39,0.61463210
40,0.56161726
41,0.92448383
42,0.35932906
43,0.57034146
44,0.29493942
45,0.39484310
46,0.60801074
47,0.54674737
48,0.73363174
49,0.35978494
50,0.46781059
51,0.53499088
52,0.88942903
53,0.30952908
54,0.49482197
55,0.29197268
56,0.26495840
57,0.40205187
58,0.40720843
59,0.47806380
60,0.60285834
61,0.56053603
62,0.95331576
63,0.35738069
64,0.57925788
65,0.29871850
66,0.38700424
67,0.59287178
68,0.54257426
69,0.82734013
70,0.35330660
71,0.49276741
72,0.53571997
73,0.92928890
74,0.30761937
75,0.50145823
76,0.29855294
77,0.26231127
78,0.43868655
79,0.39486912
80,0.45934327
81,0.60429942
82,0.54137686
83,0.93300867
84,0.35059687
85,0.55021462
86,0.27581682
87,0.38762860
88,0.60262313
89,0.53826433
90,0.51800879
91,0.36096138
92,0.42213240
93,0.54816152
94,0.85295211
95,0.32490439
96,0.53431010
97,0.30246696
98,0.27768624
99,0.42573493
100,0.41770191
101,0.52186069
102,0.57760721
103,0.58469323
104,0.84386687
105,0.35484124
106,0.55716160
107,0.27193129
108,0.38958362
109,0.60443256
110,0.53992799
111,0.54966166
112,0.34869018
113,0.41545178
114,0.53187821
115,0.87833638
116,0.30562461
117,0.49046345
118,0.29884497
119,0.27720597
120,0.42861211
121,0.41258498
122,0.47380413
123,0.61291441
124,0.57649417
125,0.90668705
126,0.36240487
127,0.56875285
128,0.28461778
129,0.39015734
130,0.61445892
131,0.52949068
132,0.54495231
133,0.32277661
134,0.33153322
135,0.51565663
136,0.86881900
137,0.31430764
138,0.52417549
139,0.33215259
140,0.37230159
141,0.44847615
142,0.43939956
143,0.62488879
144,0.61774327
145,0.51579224
146,0.41525288
147,0.35756832
148,0.53860361
149,0.51006797
150,0.32701750
151,0.42113463
152,0.46374625
153,0.25441749
154,0.28444716
155,0.26103669
156,0.31834616
157,0.29447398
158,0.52404168
159,0.35313897
160,0.55049992
161,0.28186295
162,0.26201988
163,0.42639598
164,0.27683502
165,0.38048647
166,0.26766931
167,0.50888715
168,0.88012274
