,effective-born-radii
0,0.35272909
1,0.55875075
2,0.27172235
3,0.38570222
4,0.59041506
5,0.54708972
6,0.76701609
7,0.33385391
8,0.36333873
9,0.53135596
10,0.87628670
11,0.30839152
12,0.50598553
13,0.29743128
14,0.26555474
15,0.42689793
16,0.41416171
17,0.49832268
18,0.59600944
19,0.56448546
20,0.92131369
21,0.35016680
22,0.57149822
23,0.27109356
24,0.37714984
25,0.58073215
26,0.53965618
27,0.55943896
28,0.33091387
29,0.33151961
30,0.54123689
31,0.88451127
32,0.30306952
33,0.49926988
34,0.28359387
35,0.24874610
36,0.41256787
37,0.40425755
38,0.47124127
39,0.58565857
40,0.55833738
41,0.88503714
42,0.35056130
43,0.56012293
44,0.25823400
45,0.38418768
46,0.61370591
47,0.52990581
48,0.52419169
49,0.32820393
50,0.31813251
51,0.52725456
52,0.84654328
53,0.31711952
54,0.53493450
55,0.30689224
56,0.26526886
57,0.44151980
58,0.42507165
59,0.63115800
60,0.52423859
61,0.54595106
62,0.81586835
63,0.35998165
64,0.57494587
65,0.26935649
66,0.37457981
67,0.59443437
68,0.53584160
69,0.55431901
70,0.32449419
71,0.38263260
72,0.50953882
73,0.84272171
74,0.29392775
75,0.47326851
76,0.29833106
77,0.28797291
78,0.43121004
79,0.42256172
80,0.52788925
81,0.62884567
82,0.56207255
83,0.93100550
84,0.35928656
85,0.57360257
86,0.26411943
87,0.38909640
88,0.60138830
89,0.53508762
90,0.53285895
91,0.33146591
92,0.37087369
93,0.52812708
94,0.84659992
95,0.31301406
96,0.52190188
97,0.30413636
98,0.25591044
99,0.44360993
100,0.40826685
101,0.51821194
102,0.58276917
103,0.58120223
104,0.84206277
105,0.34391947
106,0.55669217
107,0.27894279
108,0.38258167
109,0.60076464
110,0.53556074
111,0.88033719
112,0.33909750
113,0.42262498
114,0.54223265
115,0.87250219
116,0.30075616
117,0.48141582
118,0.29125802
119,0.25814300
120,0.42615290
121,0.40960061
122,0.49259087
123,0.58347217
124,0.56996400
125,0.82387103
126,0.38600037
127,0.44365487
128,0.62734727
129,0.46082472
130,0.26571909
131,0.31446666
132,0.27860522
133,0.20858733
134,0.21467419
135,0.21378699
136,0.21332111
137,0.21447737
138,0.22170810
139,0.27339178
140,0.36322401
141,0.36944783
142,0.33038227
143,0.45545539
144,0.42711092
145,0.39771305
146,0.57824088
147,0.56694652
148,0.43929621
149,0.61909911
150,0.60985705
151,0.49987457
152,0.66791816
153,0.65046783
154,0.65136154
