,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,20.895,13.007,17.847,1.00,0.00,0.35330917
1,21.983,12.821,17.794,1.00,0.00,0.56899390
2,20.439,14.442,17.781,1.00,0.00,0.27018000
3,20.369,12.241,16.706,1.00,0.00,0.38733228
4,20.633,11.198,16.888,1.00,0.00,0.59784747
5,21.007,12.706,15.439,1.00,0.00,0.54530864
6,21.568,13.470,15.591,1.00,0.00,0.55913554
7,18.835,12.448,16.636,1.00,0.00,0.35491319
8,18.582,13.498,16.478,1.00,0.00,0.44667896
9,18.306,11.585,15.649,1.00,0.00,0.53571165
10,18.856,11.407,14.882,1.00,0.00,0.91423646
11,18.200,11.994,17.991,1.00,0.00,0.30997197
12,18.226,10.904,18.056,1.00,0.00,0.50678390
13,18.836,12.549,19.295,1.00,0.00,0.30255833
14,18.538,13.594,19.395,1.00,0.00,0.26329432
15,20.348,12.415,19.146,1.00,0.00,0.44986754
16,18.325,11.918,20.563,1.00,0.00,0.41479139
17,17.378,12.427,20.759,1.00,0.00,0.49243108
18,19.081,12.026,21.344,1.00,0.00,0.61538913
19,18.044,10.468,20.422,1.00,0.00,0.56172378
20,18.886,10.116,20.127,1.00,0.00,0.89821879
21,22.570,18.116,17.698,1.00,0.00,0.35557083
22,23.324,18.923,17.699,1.00,0.00,0.56660577
23,21.253,18.606,17.311,1.00,0.00,0.27945824
24,22.922,17.082,16.663,1.00,0.00,0.38201068
25,23.915,16.728,16.949,1.00,0.00,0.59755004
26,23.221,17.825,15.408,1.00,0.00,0.55758539
27,22.401,18.163,15.042,1.00,0.00,0.76240601
28,21.897,15.928,16.524,1.00,0.00,0.35096990
29,20.965,16.327,16.117,1.00,0.00,0.46024154
30,22.508,14.949,15.608,1.00,0.00,0.53467159
31,23.081,15.367,14.961,1.00,0.00,0.87410243
32,21.646,15.341,17.894,1.00,0.00,0.30310485
33,22.533,14.740,18.102,1.00,0.00,0.49624416
34,21.431,16.411,18.992,1.00,0.00,0.28800042
35,20.456,16.880,18.845,1.00,0.00,0.23898904
36,22.499,17.436,18.959,1.00,0.00,0.41926099
37,21.279,15.755,20.369,1.00,0.00,0.38283214
38,20.386,15.131,20.443,1.00,0.00,0.40786448
39,21.039,16.554,21.074,1.00,0.00,0.51619796
40,22.530,15.144,20.734,1.00,0.00,0.56659156
41,23.079,15.893,20.977,1.00,0.00,0.90426293
42,19.138,22.116,18.000,1.00,0.00,0.36156952
43,18.813,23.134,18.282,1.00,0.00,0.57482419
44,17.859,21.217,17.932,1.00,0.00,0.26731869
45,19.904,22.030,16.711,1.00,0.00,0.38538774
46,20.833,22.604,16.710,1.00,0.00,0.60347184
47,19.168,22.567,15.653,1.00,0.00,0.53478770
48,18.244,22.422,15.872,1.00,0.00,0.51109464
49,20.127,20.560,16.457,1.00,0.00,0.32759953
50,19.307,19.877,16.225,1.00,0.00,0.36776291
51,20.892,20.518,15.214,1.00,0.00,0.52694882
52,20.327,20.524,14.438,1.00,0.00,0.91215998
53,21.036,20.049,17.597,1.00,0.00,0.30998748
54,21.962,20.628,17.603,1.00,0.00,0.51622691
55,20.304,20.298,18.937,1.00,0.00,0.30032524
56,19.363,19.748,19.012,1.00,0.00,0.25369772
57,20.017,21.666,19.133,1.00,0.00,0.45926599
58,21.011,19.874,20.215,1.00,0.00,0.39651694
59,20.859,18.793,20.183,1.00,0.00,0.37105913
60,20.557,20.189,21.157,1.00,0.00,0.59367401
61,22.403,20.030,20.208,1.00,0.00,0.55323466
62,22.700,19.368,19.579,1.00,0.00,0.56833454
63,13.833,20.873,17.682,1.00,0.00,0.34920647
64,12.740,21.034,17.730,1.00,0.00,0.55890080
65,14.243,19.457,17.582,1.00,0.00,0.26263483
66,14.433,21.709,16.499,1.00,0.00,0.39624418
67,14.092,22.736,16.650,1.00,0.00,0.61652787
68,14.016,21.023,15.316,1.00,0.00,0.52893348
69,13.898,20.140,15.672,1.00,0.00,0.45440104
70,15.945,21.516,16.509,1.00,0.00,0.33773473
71,16.161,20.459,16.340,1.00,0.00,0.34488955
72,16.461,22.360,15.532,1.00,0.00,0.52824117
73,15.721,22.566,14.956,1.00,0.00,0.84153848
74,16.559,21.872,17.918,1.00,0.00,0.31234815
75,16.567,22.960,18.005,1.00,0.00,0.52323777
76,15.771,21.310,19.100,1.00,0.00,0.30455838
77,15.912,20.229,19.170,1.00,0.00,0.26071440
78,14.315,21.446,18.944,1.00,0.00,0.43758018
79,16.275,21.849,20.388,1.00,0.00,0.41305475
80,17.362,21.743,20.412,1.00,0.00,0.50609498
81,15.784,21.200,21.116,1.00,0.00,0.56806398
82,15.958,23.238,20.740,1.00,0.00,0.59040733
83,16.704,23.744,20.409,1.00,0.00,0.88997801
84,12.148,15.691,17.713,1.00,0.00,0.36922985
85,11.360,14.918,17.654,1.00,0.00,0.58084388
86,13.539,15.120,17.794,1.00,0.00,0.27399415
87,12.114,16.471,16.411,1.00,0.00,0.38265605
88,11.142,16.966,16.375,1.00,0.00,0.59462692
89,12.281,15.547,15.355,1.00,0.00,0.52832289
90,12.548,14.680,15.669,1.00,0.00,0.52204064
91,13.137,17.624,16.394,1.00,0.00,0.33144989
92,14.183,17.319,16.322,1.00,0.00,0.35946863
93,12.674,18.340,15.224,1.00,0.00,0.53014407
94,12.458,17.632,14.612,1.00,0.00,0.83722792
95,13.079,18.556,17.602,1.00,0.00,0.30447236
96,12.177,19.168,17.527,1.00,0.00,0.50364495
97,12.973,17.776,18.837,1.00,0.00,0.30363920
98,13.916,17.253,19.007,1.00,0.00,0.26587582
99,11.946,16.703,18.783,1.00,0.00,0.45584685
100,12.796,18.611,20.134,1.00,0.00,0.40764855
101,13.685,19.218,20.316,1.00,0.00,0.47259077
102,12.586,17.950,20.978,1.00,0.00,0.60341561
103,11.725,19.590,19.998,1.00,0.00,0.55918641
104,10.895,19.130,19.855,1.00,0.00,0.90945630
105,15.685,11.692,18.234,1.00,0.00,0.36470303
106,16.189,10.711,18.304,1.00,0.00,0.54899948
107,16.889,12.596,17.989,1.00,0.00,0.27443472
108,14.781,11.766,17.017,1.00,0.00,0.39027743
109,13.908,11.116,17.094,1.00,0.00,0.60647724
110,15.526,11.417,15.817,1.00,0.00,0.53571890
111,16.474,11.541,15.906,1.00,0.00,0.53374206
112,14.244,13.194,16.822,1.00,0.00,0.34274611
113,14.978,13.926,16.478,1.00,0.00,0.44665017
114,13.129,13.017,15.881,1.00,0.00,0.52704983
115,13.589,12.848,15.055,1.00,0.00,0.89452843
116,13.554,13.694,18.032,1.00,0.00,0.31401254
117,12.548,13.326,18.243,1.00,0.00,0.51611068
118,14.439,13.508,19.296,1.00,0.00,0.29484685
119,15.294,14.185,19.248,1.00,0.00,0.25411298
120,14.965,12.142,19.418,1.00,0.00,0.42971270
121,13.719,13.868,20.595,1.00,0.00,0.41409842
122,13.294,14.869,20.502,1.00,0.00,0.51602645
123,14.449,13.723,21.394,1.00,0.00,0.56388986
124,12.791,12.759,20.864,1.00,0.00,0.57847256
125,13.277,11.953,20.675,1.00,0.00,0.83519804
126,17.405,17.577,15.169,1.00,0.00,0.42354811
127,16.928,18.545,15.337,1.00,0.00,0.48274054
128,18.440,17.855,14.958,1.00,0.00,0.54528593
129,16.999,17.004,14.333,1.00,0.00,0.63789622
130,17.334,16.671,16.389,1.00,0.00,0.31735796
131,18.159,15.958,16.334,1.00,0.00,0.42382338
132,16.368,16.162,16.366,1.00,0.00,0.38543015
133,17.527,17.380,17.763,1.00,0.00,0.21489485
134,18.494,17.882,17.701,1.00,0.00,0.21868106
135,16.767,18.162,17.812,1.00,0.00,0.21406864
136,17.405,16.461,18.965,1.00,0.00,0.20859282
137,18.178,15.707,18.799,1.00,0.00,0.21424062
138,16.436,15.968,18.863,1.00,0.00,0.21628628
139,17.543,17.226,20.285,1.00,0.00,0.24203365
140,18.534,17.679,20.358,1.00,0.00,0.25894754
141,16.759,17.974,20.418,1.00,0.00,0.27490967
142,17.611,16.288,21.516,1.00,0.00,0.32207470
143,18.551,15.733,21.551,1.00,0.00,0.42372206
144,16.804,15.554,21.474,1.00,0.00,0.41929166
145,17.470,17.219,22.773,1.00,0.00,0.39757823
146,18.363,17.844,22.778,1.00,0.00,0.54175162
147,16.622,17.898,22.667,1.00,0.00,0.54694866
148,17.396,16.512,24.068,1.00,0.00,0.49999813
149,18.255,15.982,24.288,1.00,0.00,0.65535109
150,16.464,16.068,24.084,1.00,0.00,0.64394380
151,17.394,17.301,24.735,1.00,0.00,0.65881019
