,effective-born-radii
0,0.35694637
1,0.56652974
2,0.32275006
3,0.38831405
4,0.60278556
5,0.54634591
6,0.85062313
7,0.35755640
8,0.48223300
9,0.52852757
10,0.85336628
11,0.31241721
12,0.49615808
13,0.29934021
14,0.30237875
15,0.42224979
16,0.41902086
17,0.49811648
18,0.59858752
19,0.55896588
20,0.88282533
21,0.34795112
22,0.55361340
23,0.30634350
24,0.39445581
25,0.60180543
26,0.53959706
27,0.75562122
28,0.36958439
29,0.49892493
30,0.55750728
31,0.83311733
32,0.32335779
33,0.51249188
34,0.29610617
35,0.28118063
36,0.40883118
37,0.40946955
38,0.50123389
39,0.59368389
40,0.55587716
41,0.92292778
42,0.35691440
43,0.56872374
44,0.27873087
45,0.38467015
46,0.59619906
47,0.53702706
48,0.62579842
49,0.36131885
50,0.47172825
51,0.53474654
52,0.87380351
53,0.31080860
54,0.49202957
55,0.28790325
56,0.25114374
57,0.42131731
58,0.39589090
59,0.44995210
60,0.58757876
61,0.56337753
62,0.84308910
63,0.35301784
64,0.56297007
65,0.27126959
66,0.39126251
67,0.61195061
68,0.53350023
69,0.52324510
70,0.35458272
71,0.47172023
72,0.53322989
73,0.87730114
74,0.31543568
75,0.51670947
76,0.30198455
77,0.25696611
78,0.43690125
79,0.40927445
80,0.46298405
81,0.59916062
82,0.57114610
83,0.96247964
84,0.35501799
85,0.56718939
86,0.27271435
87,0.38714081
88,0.59726648
89,0.53780525
90,0.54405416
91,0.33333645
92,0.37912882
93,0.51832887
94,0.88520059
95,0.30963076
96,0.51702754
97,0.29383739
98,0.26603460
99,0.42488567
100,0.41039159
101,0.46336645
102,0.59926845
103,0.55612945
104,0.88094325
105,0.36146132
106,0.55949222
107,0.27059353
108,0.39635885
109,0.61489599
110,0.53464471
111,0.53758740
112,0.34013366
113,0.38186679
114,0.53121051
115,0.88031341
116,0.31556016
117,0.52011987
118,0.30880819
119,0.28095035
120,0.44703348
121,0.41335815
122,0.48241600
123,0.61052198
124,0.54298511
125,0.62605052
126,0.35882958
127,0.57692173
128,0.28500785
129,0.39187225
130,0.58744885
131,0.54081029
132,0.53768950
133,0.33684483
134,0.39209224
135,0.51902154
136,0.86089054
137,0.30157078
138,0.49655062
139,0.31269760
140,0.37632408
141,0.44254139
142,0.42550678
143,0.53208735
144,0.62111781
145,0.55204770
146,0.91645254
147,0.46114829
148,0.58715266
149,0.59691144
150,0.35960522
151,0.45620094
152,0.49388002
153,0.30596880
154,0.45905903
155,0.37314610
156,0.24545863
157,0.33197362
158,0.23731714
159,0.23365518
160,0.24002366
161,0.23327151
162,0.34123786
163,0.44368918
164,0.47686001
165,0.42777701
166,0.50741766
167,0.65473198
168,0.47795900
