,effective-born-radii
0,0.35839304
1,0.55294002
2,0.30245388
3,0.39637653
4,0.59587730
5,0.55947952
6,0.74170255
7,0.36770682
8,0.51031807
9,0.54609231
10,0.74182947
11,0.30897577
12,0.48833741
13,0.28034018
14,0.24407799
15,0.42438024
16,0.38955466
17,0.39682399
18,0.54142235
19,0.56326565
20,0.91630292
21,0.35418486
22,0.56795842
23,0.26931718
24,0.39230997
25,0.61067675
26,0.53615966
27,0.56808423
28,0.36449070
29,0.44700522
30,0.55679755
31,0.86794435
32,0.31249883
33,0.50079747
34,0.29061421
35,0.24324290
36,0.43321792
37,0.38729953
38,0.38175486
39,0.57623427
40,0.55365042
41,0.88672839
42,0.34797681
43,0.54814787
44,0.26054455
45,0.38670091
46,0.60819514
47,0.54311057
48,0.52005344
49,0.33656454
50,0.37642993
51,0.53247610
52,0.90533379
53,0.30786678
54,0.50771463
55,0.29045117
56,0.24278358
57,0.43723403
58,0.39407068
59,0.46020010
60,0.57756880
61,0.55184988
62,0.88676635
63,0.36557346
64,0.57269567
65,0.27610408
66,0.39365158
67,0.61423977
68,0.53972539
69,0.54042622
70,0.32802896
71,0.37957680
72,0.52164196
73,0.85295073
74,0.31068321
75,0.51096808
76,0.30688790
77,0.26205340
78,0.44563253
79,0.41326667
80,0.49916097
81,0.59065273
82,0.56549296
83,0.93838041
84,0.36070599
85,0.58619566
86,0.29703934
87,0.39141402
88,0.60853852
89,0.54772703
90,0.75459571
91,0.34236070
92,0.44118176
93,0.52400436
94,0.81965508
95,0.31012826
96,0.50734302
97,0.27795352
98,0.23598610
99,0.39780469
100,0.37645223
101,0.44024412
102,0.52726045
103,0.56326068
104,0.83207318
105,0.35108655
106,0.55204834
107,0.31009593
108,0.40028710
109,0.62324824
110,0.54889111
111,0.78802622
112,0.36380182
113,0.49288919
114,0.55111913
115,0.88930695
116,0.33240226
117,0.53570780
118,0.29503918
119,0.24511339
120,0.43588503
121,0.36229198
122,0.31237450
123,0.54549728
124,0.54826804
125,0.92336929
126,0.43744651
127,0.42372823
128,0.64115226
129,0.39081788
130,0.56832146
131,0.26788382
132,0.27559659
133,0.32967914
134,0.21035011
135,0.21190339
136,0.22292808
137,0.22168251
138,0.24073434
139,0.22997833
140,0.30793414
141,0.35293855
142,0.30764462
143,0.40458481
144,0.54942534
145,0.52254641
