,effective-born-radii
0,0.35253658
1,0.55846954
2,0.28311633
3,0.39074660
4,0.59817666
5,0.53890405
6,0.55506441
7,0.36647480
8,0.50783226
9,0.54698225
10,0.88006554
11,0.32223830
12,0.51939584
13,0.30057484
14,0.26791933
15,0.44561091
16,0.38607569
17,0.38712119
18,0.59228411
19,0.54953958
20,0.59240311
21,0.37057579
22,0.58883384
23,0.28899649
24,0.39219188
25,0.61140220
26,0.53386559
27,0.52960000
28,0.35620928
29,0.51197563
30,0.52547888
31,0.92866314
32,0.31411767
33,0.51140993
34,0.30018916
35,0.25726817
36,0.44231544
37,0.40494659
38,0.48241957
39,0.57496150
40,0.56226871
41,0.85604052
42,0.36143779
43,0.57492320
44,0.30360783
45,0.38677376
46,0.59998485
47,0.53711536
48,0.57582114
49,0.35664541
50,0.50738901
51,0.53345003
52,0.88304214
53,0.31575062
54,0.51657331
55,0.29770721
56,0.25725501
57,0.44847949
58,0.38903273
59,0.38941028
60,0.56684127
61,0.55444855
62,0.72649812
63,0.35763448
64,0.56316747
65,0.30397547
66,0.39061089
67,0.59846631
68,0.55211593
69,0.65321669
70,0.36996276
71,0.51354991
72,0.54001355
73,0.86511180
74,0.31622037
75,0.50680923
76,0.28648475
77,0.25732514
78,0.40619896
79,0.39701759
80,0.44634619
81,0.53993820
82,0.57233455
83,0.78356451
84,0.36044254
85,0.57230067
86,0.31067343
87,0.38829231
88,0.59304759
89,0.55064353
90,0.58869796
91,0.37215205
92,0.52143359
93,0.54878616
94,0.91237586
95,0.32013564
96,0.52056491
97,0.30349735
98,0.26014466
99,0.43583018
100,0.39702403
101,0.42965189
102,0.57050627
103,0.56144468
104,0.80831895
105,0.35559071
106,0.56161894
107,0.29053610
108,0.38304555
109,0.60141053
110,0.52782974
111,0.87605147
112,0.36012156
113,0.51466570
114,0.53930906
115,0.85353610
116,0.31851177
117,0.51140384
118,0.29897093
119,0.26436156
120,0.43576413
121,0.39893681
122,0.44751257
123,0.57114197
124,0.56470056
125,0.82379477
126,0.35703295
127,0.57373460
128,0.34275160
129,0.39636046
130,0.60637571
131,0.55578230
132,0.67886412
133,0.36056632
134,0.52132077
135,0.53637087
136,0.59531322
137,0.31756369
138,0.50886544
139,0.29768787
140,0.27104904
141,0.42961065
142,0.40775429
143,0.46279826
144,0.55823851
145,0.56469544
146,0.98147970
147,0.41634760
148,0.57979567
149,0.44134830
150,0.61522279
151,0.29474669
152,0.27637646
153,0.26321129
154,0.42927489
155,0.26105266
156,0.25764584
157,0.31723363
158,0.35306276
159,0.53491494
160,0.51105311
161,0.29527976
162,0.26138910
163,0.45878621
164,0.24595023
165,0.26958557
166,0.26303311
167,0.42973089
168,0.77983942
