,effective-born-radii
0,0.34383630
1,0.53996680
2,0.26038903
3,0.38136473
4,0.59120614
5,0.54791750
6,0.90573999
7,0.34250651
8,0.38565948
9,0.54232183
10,0.87432006
11,0.30487219
12,0.49335065
13,0.29547997
14,0.25237203
15,0.42319086
16,0.40614802
17,0.50002949
18,0.58714855
19,0.56701480
20,0.96538310
21,0.36042818
22,0.58088811
23,0.27115630
24,0.38368317
25,0.60204945
26,0.53711489
27,0.50998694
28,0.30587667
29,0.26758577
30,0.49696875
31,0.81547359
32,0.30166451
33,0.49972026
34,0.30120622
35,0.27169104
36,0.45088262
37,0.42067055
38,0.52683887
39,0.59205837
40,0.56653297
41,0.96908879
42,0.35183315
43,0.57134765
44,0.25855104
45,0.37781354
46,0.59660606
47,0.50553073
48,0.56766775
49,0.31246186
50,0.26598504
51,0.51460580
52,0.84152435
53,0.32089238
54,0.54013779
55,0.30054947
56,0.25429576
57,0.44439180
58,0.40502348
59,0.49576804
60,0.58038587
61,0.57060739
62,0.89530118
63,0.35143110
64,0.55516492
65,0.27026358
66,0.38341488
67,0.59354986
68,0.54441145
69,0.73964334
70,0.34075837
71,0.37425535
72,0.52986416
73,0.86503108
74,0.31530785
75,0.51437508
76,0.30146792
77,0.24664911
78,0.43293102
79,0.39787877
80,0.45621313
81,0.57597264
82,0.56574871
83,0.92330916
84,0.35138241
85,0.56133226
86,0.27451529
87,0.38603684
88,0.60438368
89,0.53833269
90,0.68107007
91,0.35527101
92,0.44462565
93,0.54618781
94,0.92174468
95,0.31363006
96,0.50794193
97,0.29320454
98,0.24286529
99,0.44043391
100,0.38428393
101,0.37217062
102,0.57719103
103,0.56222079
104,0.94145608
105,0.34328348
106,0.55511416
107,0.26652543
108,0.39351446
109,0.60215231
110,0.53806114
111,0.86675896
112,0.33916947
113,0.35910078
114,0.54017528
115,0.88541186
116,0.30250884
117,0.49676508
118,0.28776712
119,0.25308784
120,0.41670847
121,0.40294772
122,0.47216741
123,0.58722154
124,0.56514761
125,0.97613065
126,0.40290839
127,0.58468496
128,0.44944413
129,0.47083052
130,0.24678833
131,0.26068923
132,0.24441245
133,0.20443064
134,0.21100418
135,0.20996989
136,0.21086215
137,0.21141862
138,0.23836806
139,0.24948811
140,0.27537733
141,0.27096068
142,0.33757315
143,0.50778651
144,0.40998413
145,0.42574684
146,0.63722669
147,0.49569492
148,0.46011525
149,0.59790543
150,0.57541875
151,0.64144320
