,effective-born-radii
0,0.35834110
1,0.55977365
2,0.28839601
3,0.38968042
4,0.60595173
5,0.54346297
6,0.53936316
7,0.35810922
8,0.46208076
9,0.55111769
10,0.79560737
11,0.31968253
12,0.52104411
13,0.29778593
14,0.26221809
15,0.42598512
16,0.41065911
17,0.48768374
18,0.59792926
19,0.56569489
20,0.94758231
21,0.35496478
22,0.55501625
23,0.27682056
24,0.39075906
25,0.60316212
26,0.54014268
27,0.91965001
28,0.35235629
29,0.46486873
30,0.53674124
31,0.87722084
32,0.31243810
33,0.50893098
34,0.29786402
35,0.25444823
36,0.44519704
37,0.39604263
38,0.44285964
39,0.58345529
40,0.56248887
41,0.93979670
42,0.36095413
43,0.57230384
44,0.27135819
45,0.39058017
46,0.61118344
47,0.52764502
48,0.55288386
49,0.33554950
50,0.34063257
51,0.52505157
52,0.83036902
53,0.30892880
54,0.51138465
55,0.29166747
56,0.25839567
57,0.44238467
58,0.41343148
59,0.47842898
60,0.59269632
61,0.56726968
62,0.90670375
63,0.35339345
64,0.56996508
65,0.27190558
66,0.38952381
67,0.60908205
68,0.54323998
69,0.53061577
70,0.33872029
71,0.39582288
72,0.53334405
73,0.87977214
74,0.31357289
75,0.51957959
76,0.29061571
77,0.25112999
78,0.43461771
79,0.40026348
80,0.45614505
81,0.58777141
82,0.56181900
83,0.90148415
84,0.35767486
85,0.57234828
86,0.29050834
87,0.38924341
88,0.60631893
89,0.54549296
90,0.67720789
91,0.34901541
92,0.45104847
93,0.53793043
94,0.88783948
95,0.30568515
96,0.49633679
97,0.28526079
98,0.24345170
99,0.40883561
100,0.39949519
101,0.46506712
102,0.57176653
103,0.56565426
104,0.78044294
105,0.35418922
106,0.55694621
107,0.30385553
108,0.38937637
109,0.60004866
110,0.55362397
111,0.91470183
112,0.36379135
113,0.48061417
114,0.55670074
115,0.86983225
116,0.31554629
117,0.51278170
118,0.29354154
119,0.25995161
120,0.42849070
121,0.40445594
122,0.48387138
123,0.59090636
124,0.55498986
125,0.88735811
126,0.40799948
127,0.53486868
128,0.48079103
129,0.32972022
130,0.45873959
131,0.36855573
132,0.22507884
133,0.23133842
134,0.22022081
135,0.24860035
136,0.24400594
137,0.28589232
138,0.35866368
139,0.39506586
140,0.58336558
141,0.39107603
