,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,22.053,16.654,18.331,1.00,0.00,0.36025011
1,23.023,17.112,18.593,1.00,0.00,0.56588987
2,21.062,17.642,17.850,1.00,0.00,0.36038392
3,22.397,15.628,17.206,1.00,0.00,0.40078594
4,23.178,14.918,17.485,1.00,0.00,0.61407378
5,22.785,16.320,16.015,1.00,0.00,0.54964848
6,22.349,17.174,15.979,1.00,0.00,0.58669482
7,21.065,14.928,16.787,1.00,0.00,0.37249935
8,20.441,15.634,16.235,1.00,0.00,0.55603873
9,21.352,13.775,15.911,1.00,0.00,0.54403960
10,20.576,13.250,15.701,1.00,0.00,0.67113726
11,20.380,14.236,17.985,1.00,0.00,0.33015810
12,20.913,13.319,18.244,1.00,0.00,0.50886023
13,20.302,15.073,19.303,1.00,0.00,0.31662442
14,19.510,15.818,19.205,1.00,0.00,0.40844338
15,21.605,15.780,19.453,1.00,0.00,0.43384433
16,19.950,14.456,20.704,1.00,0.00,0.39519391
17,18.872,14.313,20.805,1.00,0.00,0.43641939
18,20.250,15.128,21.510,1.00,0.00,0.57409711
19,20.598,13.137,20.810,1.00,0.00,0.55927753
20,20.752,13.045,21.753,1.00,0.00,0.93999820
21,20.066,21.538,18.346,1.00,0.00,0.35114294
22,20.129,22.624,18.544,1.00,0.00,0.55224631
23,18.709,21.065,18.023,1.00,0.00,0.33140915
24,21.024,21.234,17.161,1.00,0.00,0.39086904
25,22.042,21.532,17.421,1.00,0.00,0.59939545
26,20.601,21.966,15.994,1.00,0.00,0.54106853
27,19.663,21.873,15.813,1.00,0.00,0.55780305
28,21.040,19.771,16.934,1.00,0.00,0.36675125
29,20.052,19.430,16.618,1.00,0.00,0.53321431
30,21.964,19.389,15.849,1.00,0.00,0.54335284
31,21.541,19.460,14.990,1.00,0.00,0.93039617
32,21.369,18.970,18.173,1.00,0.00,0.32645914
33,22.426,19.107,18.407,1.00,0.00,0.50372958
34,20.654,19.414,19.409,1.00,0.00,0.30813379
35,19.643,19.006,19.344,1.00,0.00,0.36617739
36,20.630,20.838,19.521,1.00,0.00,0.42723117
37,21.239,18.870,20.701,1.00,0.00,0.39849400
38,21.364,17.785,20.691,1.00,0.00,0.48444616
39,20.561,19.109,21.524,1.00,0.00,0.55411294
40,22.529,19.443,20.920,1.00,0.00,0.56649500
41,22.805,19.065,21.758,1.00,0.00,0.93504162
42,14.754,22.632,17.828,1.00,0.00,0.36919058
43,13.851,23.262,17.739,1.00,0.00,0.57459093
44,14.290,21.240,17.877,1.00,0.00,0.33335574
45,15.706,22.890,16.635,1.00,0.00,0.39727949
46,15.790,23.973,16.528,1.00,0.00,0.61668682
47,14.979,22.347,15.534,1.00,0.00,0.53463499
48,14.359,21.670,15.813,1.00,0.00,0.56569747
49,16.964,21.929,16.617,1.00,0.00,0.37249994
50,16.631,20.891,16.684,1.00,0.00,0.53429570
51,17.847,22.239,15.460,1.00,0.00,0.54428816
52,17.244,22.145,14.719,1.00,0.00,0.90452626
53,17.728,22.209,17.866,1.00,0.00,0.33270770
54,18.317,23.115,17.709,1.00,0.00,0.53019843
55,16.852,22.237,19.174,1.00,0.00,0.32843817
