,effective-born-radii
0,0.36025011
1,0.56588987
2,0.36038392
3,0.40078594
4,0.61407378
5,0.54964848
6,0.58669482
7,0.37249935
8,0.55603873
9,0.54403960
10,0.67113726
11,0.33015810
12,0.50886023
13,0.31662442
14,0.40844338
15,0.43384433
16,0.39519391
17,0.43641939
18,0.57409711
19,0.55927753
20,0.93999820
21,0.35114294
22,0.55224631
23,0.33140915
24,0.39086904
25,0.59939545
26,0.54106853
27,0.55780305
28,0.36675125
29,0.53321431
30,0.54335284
31,0.93039617
32,0.32645914
33,0.50372958
34,0.30813379
35,0.36617739
36,0.42723117
37,0.39849400
38,0.48444616
39,0.55411294
40,0.56649500
41,0.93504162
42,0.36919058
43,0.57459093
44,0.33335574
45,0.39727949
46,0.61668682
47,0.53463499
48,0.56569747
49,0.37249994
50,0.53429570
51,0.54428816
52,0.90452626
53,0.33270770
54,0.53019843
55,0.32843817
56,0.29883039
57,0.44859708
58,0.42565815
59,0.63627973
60,0.56808876
61,0.46953746
62,0.85267554
63,0.36610354
64,0.57395238
65,0.35422636
66,0.40012524
67,0.60876073
68,0.54825777
69,0.57599716
70,0.36429053
71,0.53458322
72,0.53827124
73,0.90660344
74,0.32724365
75,0.51204877
76,0.31050977
77,0.38244328
78,0.43474956
79,0.40226666
80,0.47023964
81,0.53204189
82,0.57982115
83,0.88459350
84,0.36665831
85,0.57417247
86,0.33886483
87,0.38620877
88,0.59949840
89,0.53703155
90,0.55413060
91,0.37389465
92,0.54618439
93,0.54694268
94,0.80726241
95,0.32776515
96,0.50885554
97,0.31217533
98,0.39866408
99,0.44288117
100,0.39289822
101,0.43382025
102,0.55921238
103,0.56183763
104,0.90033623
105,0.35893846
106,0.56973942
107,0.36700683
108,0.39360410
109,0.60821444
110,0.54498085
111,0.79928312
112,0.36566365
113,0.53605806
114,0.52920315
115,0.87663194
116,0.33140813
117,0.51306620
118,0.31225781
119,0.38421611
120,0.43645615
121,0.40708550
122,0.49634748
123,0.56418396
124,0.56807914
125,0.90850091
126,0.33518687
127,0.40042778
128,0.44315347
129,0.33868328
130,0.38963149
131,0.47259789
132,0.40590561
133,0.50308891
134,0.38363272
135,0.52866707
136,0.50410728
137,0.59140880
138,0.96223217
