,effective-born-radii
0,0.36182210
1,0.56853737
2,0.29182061
3,0.38629494
4,0.59390426
5,0.54083374
6,0.79787880
7,0.34995306
8,0.48187506
9,0.52460171
10,0.81136360
11,0.31444048
12,0.51704345
13,0.30500398
14,0.27664876
15,0.44861176
16,0.41670560
17,0.50213574
18,0.61081807
19,0.55702491
20,0.94585558
21,0.35511740
22,0.55431375
23,0.29136387
24,0.38818118
25,0.60923014
26,0.53565375
27,0.64102089
28,0.35666933
29,0.49152179
30,0.52883428
31,0.90854189
32,0.32099845
33,0.51863769
34,0.30450124
35,0.27446519
36,0.43313661
37,0.41187377
38,0.47259959
39,0.60268692
40,0.56322373
41,0.92717794
42,0.36640868
43,0.57611618
44,0.28572869
45,0.39551561
46,0.60520317
47,0.52630412
48,0.50872504
49,0.35512439
50,0.49123680
51,0.53770624
52,0.88671779
53,0.31543719
54,0.51561472
55,0.31107433
56,0.27744021
57,0.44525308
58,0.41477401
59,0.50290657
60,0.61583963
61,0.55245646
62,0.84529504
63,0.35469468
64,0.55894503
65,0.29446045
66,0.39146046
67,0.61364838
68,0.53639732
69,0.61034054
70,0.35699390
71,0.46392499
72,0.54308230
73,0.88574743
74,0.31507854
75,0.50521134
76,0.31033272
77,0.29861321
78,0.44849485
79,0.42400262
80,0.49409116
81,0.61237854
82,0.57220754
83,0.96846233
84,0.36351388
85,0.55533696
86,0.28596579
87,0.40189872
88,0.61704207
89,0.53632692
90,0.48483983
91,0.35074369
92,0.45620442
93,0.53949752
94,0.87680895
95,0.31456399
96,0.50242518
97,0.32026872
98,0.37956357
99,0.43582103
100,0.42639452
101,0.48216789
102,0.63892108
103,0.57321798
104,0.97356943
105,0.36095858
106,0.58197110
107,0.28567188
108,0.38335065
109,0.59219316
110,0.53304877
111,0.90558218
112,0.33623555
113,0.40365243
114,0.52375194
115,0.83856569
116,0.31547167
117,0.51351922
118,0.32888797
119,0.37543394
120,0.45384789
121,0.43428732
122,0.53762973
123,0.63927943
124,0.56448816
125,0.86955916
126,0.35139000
127,0.55212635
128,0.27834116
129,0.39265734
130,0.59591886
131,0.55258946
132,0.55332027
133,0.35881907
134,0.49107186
135,0.53115284
136,0.58656747
137,0.31205906
138,0.50232213
139,0.30227745
140,0.26784479
141,0.43670112
142,0.40576572
143,0.47126688
144,0.59613959
145,0.58027167
146,0.79366768
147,0.34941722
148,0.50511587
149,0.55234121
150,0.32192587
151,0.50056036
152,0.36476205
153,0.29412671
154,0.42718916
155,0.30315303
156,0.30342719
157,0.28843724
158,0.48223818
159,0.35931113
160,0.49480226
161,0.29778418
162,0.27377840
163,0.43537454
164,0.27562513
165,0.28440215
166,0.38051798
167,0.55314549
168,0.91078855
