,effective-born-radii
0,0.35398806
1,0.54179299
2,0.36595649
3,0.39385613
4,0.60919253
5,0.54785000
6,0.63031704
7,0.37583471
8,0.54763422
9,0.54782111
10,0.76782068
11,0.32497051
12,0.51758546
13,0.30431795
14,0.35231134
15,0.42120518
16,0.37454404
17,0.34650263
18,0.55138051
19,0.53762060
20,0.57362194
21,0.36692881
22,0.56866384
23,0.33973941
24,0.39548092
25,0.60913324
26,0.54387561
27,0.54389693
28,0.37114768
29,0.55697840
30,0.54377954
31,0.85457793
32,0.33031601
33,0.52358459
34,0.30493367
35,0.34127915
36,0.42842266
37,0.40816501
38,0.48535066
39,0.59891750
40,0.56103649
41,0.94331301
42,0.35995225
43,0.57248336
44,0.30315976
45,0.39543756
46,0.60433481
47,0.54012731
48,0.54018494
49,0.36598162
50,0.52431518
51,0.54053682
52,0.83782471
53,0.33386187
54,0.53266363
55,0.30718490
56,0.32525001
57,0.42366399
58,0.40682151
59,0.47545434
60,0.58101178
61,0.56697237
62,0.94978825
63,0.35483834
64,0.56572340
65,0.28691616
66,0.38456753
67,0.60228882
68,0.54720100
69,0.78559082
70,0.35713662
71,0.49394391
72,0.53670861
73,0.87966809
74,0.31582030
75,0.51713908
76,0.29177596
77,0.25077577
78,0.43303528
79,0.37254750
80,0.39812660
81,0.54846882
82,0.55022599
83,0.91399139
84,0.36950217
85,0.57790373
86,0.29082686
87,0.38865847
88,0.61052941
89,0.54225972
90,0.67528245
91,0.35384339
92,0.43095748
93,0.54659286
94,0.89362132
95,0.32179318
96,0.52377406
97,0.29765768
98,0.24429452
99,0.44382764
100,0.38991593
101,0.40033916
102,0.56159732
103,0.55948261
104,0.94129877
105,0.35021930
106,0.55300115
107,0.27913505
108,0.38639627
109,0.59866646
110,0.54273924
111,0.55005680
112,0.35494267
113,0.47090191
114,0.53913276
115,0.89188328
116,0.31171413
117,0.51430782
118,0.28590933
119,0.23838392
120,0.43142069
121,0.39684060
122,0.62342879
123,0.47346092
124,0.46027381
125,0.81006559
126,0.36419507
127,0.56935451
128,0.31469090
129,0.38688894
130,0.59009627
131,0.55536483
132,0.84338681
133,0.35828837
134,0.47560060
135,0.53526918
136,0.86551209
137,0.30849947
138,0.50625378
139,0.29734941
140,0.25362088
141,0.44688688
142,0.39833280
143,0.45762478
144,0.58536342
145,0.54316499
146,0.92639176
147,0.44800675
148,0.54828524
149,0.64593210
150,0.62675742
151,0.32786042
152,0.37245000
153,0.41437422
154,0.26358240
155,0.25667303
156,0.43052213
157,0.21723169
158,0.22113093
159,0.22459250
160,0.23578978
161,0.26823444
162,0.25537610
163,0.29916496
164,0.35894228
165,0.43047244
166,0.36717282
167,0.50134538
168,0.54865552
169,0.42039182
170,0.58524848
171,0.60612148
172,0.49238682
173,0.64584131
174,0.65406442
175,0.65698875
