,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,21.505,15.153,18.606,1.00,0.00,0.35165914
1,22.558,15.482,18.672,1.00,0.00,0.55478567
2,20.671,16.343,18.361,1.00,0.00,0.27677473
3,21.449,14.234,17.380,1.00,0.00,0.39017592
4,22.084,13.350,17.475,1.00,0.00,0.60543343
5,21.878,14.918,16.149,1.00,0.00,0.54490569
6,21.610,15.840,16.158,1.00,0.00,0.54487105
7,19.962,13.704,17.296,1.00,0.00,0.35132185
8,19.329,14.541,16.997,1.00,0.00,0.46430008
9,20.049,12.667,16.229,1.00,0.00,0.54401031
10,20.316,13.030,15.381,1.00,0.00,0.91915278
11,19.436,13.005,18.603,1.00,0.00,0.31794950
12,19.846,11.994,18.653,1.00,0.00,0.52386430
13,19.718,13.887,19.809,1.00,0.00,0.29781580
14,19.093,14.782,19.803,1.00,0.00,0.25447404
15,21.125,14.464,19.820,1.00,0.00,0.43217472
16,19.439,13.304,21.203,1.00,0.00,0.40450758
17,18.372,13.095,21.313,1.00,0.00,0.48549189
18,19.708,13.940,22.048,1.00,0.00,0.59206650
19,20.123,12.020,21.288,1.00,0.00,0.56997274
20,21.055,12.237,21.211,1.00,0.00,0.89662864
21,20.911,20.427,18.108,1.00,0.00,0.36051617
22,21.236,21.481,18.038,1.00,0.00,0.56927416
23,19.462,20.406,17.982,1.00,0.00,0.28935641
24,21.470,19.679,16.885,1.00,0.00,0.39516728
25,22.561,19.725,16.912,1.00,0.00,0.61090073
26,20.955,20.247,15.627,1.00,0.00,0.55229792
27,19.998,20.214,15.688,1.00,0.00,0.73764203
28,20.909,18.263,17.090,1.00,0.00,0.34308904
29,19.819,18.293,17.045,1.00,0.00,0.41960542
30,21.539,17.625,15.923,1.00,0.00,0.53122362
31,21.546,18.378,15.328,1.00,0.00,0.80200400
32,21.364,17.656,18.363,1.00,0.00,0.31592643
33,22.433,17.440,18.309,1.00,0.00,0.52424526
34,20.854,18.426,19.579,1.00,0.00,0.29839807
35,19.767,18.433,19.485,1.00,0.00,0.24579625
36,21.338,19.821,19.365,1.00,0.00,0.43653658
37,21.129,17.946,20.994,1.00,0.00,0.40392806
38,20.418,17.153,21.234,1.00,0.00,0.45325286
39,20.947,18.819,21.624,1.00,0.00,0.56689752
40,22.477,17.447,21.075,1.00,0.00,0.55871256
41,22.660,17.147,21.968,1.00,0.00,0.94974036
42,16.079,22.781,18.800,1.00,0.00,0.35996174
43,15.346,23.573,19.038,1.00,0.00,0.56827247
44,15.352,21.581,18.663,1.00,0.00,0.28873631
45,16.891,23.146,17.609,1.00,0.00,0.39037973
46,17.474,24.052,17.788,1.00,0.00,0.60606880
47,15.948,23.413,16.563,1.00,0.00,0.54695644
48,15.304,22.703,16.522,1.00,0.00,0.66808205
49,17.810,21.967,17.201,1.00,0.00,0.35996376
50,17.118,21.133,17.069,1.00,0.00,0.46757569
51,18.479,22.515,16.057,1.00,0.00,0.54507739
52,17.847,22.648,15.346,1.00,0.00,0.86658028
53,18.764,21.612,18.348,1.00,0.00,0.30789693
54,19.494,22.418,18.444,1.00,0.00,0.49577011
55,17.963,21.482,19.648,1.00,0.00,0.28864904
56,17.445,20.527,19.760,1.00,0.00,0.24450806
57,17.032,22.608,19.942,1.00,0.00,0.43774487
58,18.884,21.412,20.863,1.00,0.00,0.38218150
