,effective-born-radii
0,0.35165914
1,0.55478567
2,0.27677473
3,0.39017592
4,0.60543343
5,0.54490569
6,0.54487105
7,0.35132185
8,0.46430008
9,0.54401031
10,0.91915278
11,0.31794950
12,0.52386430
13,0.29781580
14,0.25447404
15,0.43217472
16,0.40450758
17,0.48549189
18,0.59206650
19,0.56997274
20,0.89662864
21,0.36051617
22,0.56927416
23,0.28935641
24,0.39516728
25,0.61090073
26,0.55229792
27,0.73764203
28,0.34308904
29,0.41960542
30,0.53122362
31,0.80200400
32,0.31592643
33,0.52424526
34,0.29839807
35,0.24579625
36,0.43653658
37,0.40392806
38,0.45325286
39,0.56689752
40,0.55871256
41,0.94974036
42,0.35996174
43,0.56827247
44,0.28873631
45,0.39037973
46,0.60606880
47,0.54695644
48,0.66808205
49,0.35996376
50,0.46757569
51,0.54507739
52,0.86658028
53,0.30789693
54,0.49577011
55,0.28864904
56,0.24450806
57,0.43774487
58,0.38218150
59,0.37622944
60,0.55990496
61,0.55127708
62,0.92138958
63,0.35850256
64,0.57390233
65,0.27662592
66,0.38767349
67,0.60192047
68,0.54948197
69,0.55637608
70,0.35597946
71,0.45182291
72,0.54226808
73,0.90993813
74,0.32418525
75,0.52369523
76,0.29921721
77,0.24573295
78,0.43739234
79,0.38765993
80,0.39750267
81,0.55251978
82,0.56344812
83,0.87468417
84,0.36072411
85,0.57403787
86,0.27259856
87,0.38759276
88,0.61672737
89,0.52939443
90,0.53965405
91,0.33126210
92,0.33700935
93,0.52087443
94,0.88803972
95,0.32316915
96,0.53892250
97,0.30148611
98,0.26211931
99,0.43360630
100,0.41441860
101,0.52939584
102,0.57477521
103,0.58093535
104,0.97538177
105,0.37167428
106,0.57979610
107,0.29114764
108,0.39134716
109,0.60151690
110,0.54523373
111,0.52836138
112,0.34911028
113,0.48645698
114,0.53990315
115,0.91261779
116,0.30138316
117,0.48837476
118,0.28536253
119,0.24476558
120,0.43542160
121,0.38721372
122,0.41771099
123,0.53743842
124,0.55421142
125,0.93848140
126,0.44494444
127,0.51211630
128,0.60051364
129,0.33568177
130,0.43528009
131,0.24013166
132,0.24014791
133,0.21462636
134,0.21910044
135,0.22489366
136,0.23671318
137,0.22712751
138,0.24087639
139,0.38424661
140,0.55608517
141,0.51012425
142,0.46343667
