,effective-born-radii
0,0.35969287
1,0.56268738
2,0.32111096
3,0.39505452
4,0.60274562
5,0.56300258
6,0.68693485
7,0.35568237
8,0.50262547
9,0.53751699
10,0.56559114
11,0.30835986
12,0.50066695
13,0.29188626
14,0.24620751
15,0.42953671
16,0.39379064
17,0.41429192
18,0.55560651
19,0.56416270
20,0.97390954
21,0.35448085
22,0.55921360
23,0.30080844
24,0.39408778
25,0.60844446
26,0.54554972
27,0.63985701
28,0.35800338
29,0.51009845
30,0.55004932
31,0.87622222
32,0.31803445
33,0.50879160
34,0.28818194
35,0.24696750
36,0.41963167
37,0.40348661
38,0.47364722
39,0.57760683
40,0.56379819
41,0.87671971
42,0.35018118
43,0.56715114
44,0.28704942
45,0.38446384
46,0.59570518
47,0.54882189
48,0.78741292
49,0.35132043
50,0.45181596
51,0.54087058
52,0.91086844
53,0.31557892
54,0.50560940
55,0.29730612
56,0.25706850
57,0.43842756
58,0.40159081
59,0.45732168
60,0.59933111
61,0.55915786
62,0.97439387
63,0.35031544
64,0.55255274
65,0.28173302
66,0.38881281
67,0.59712748
68,0.54518751
69,0.52613419
70,0.35388652
71,0.46552260
72,0.53961707
73,0.85506686
74,0.31638423
75,0.51202639
76,0.29126855
77,0.24827539
78,0.42711853
79,0.40488891
80,0.48049186
81,0.53814280
82,0.57086772
83,0.85440164
84,0.37551092
85,0.58849860
86,0.29232077
87,0.38713858
88,0.59594578
89,0.55457447
90,0.83739195
91,0.35359836
92,0.48223751
93,0.52973248
94,0.84200262
95,0.30309312
96,0.48595838
97,0.29404453
98,0.25951520
99,0.43406374
100,0.41088526
101,0.48307201
102,0.59018500
103,0.56867753
104,0.87473264
105,0.35257596
106,0.56454218
107,0.27998303
108,0.39078782
109,0.60268172
110,0.53480464
111,0.88045135
112,0.35128445
113,0.47705332
114,0.54993937
115,0.85206134
116,0.30876425
117,0.48758769
118,0.28952503
119,0.24895295
120,0.42442731
121,0.39262155
122,0.41237212
123,0.56407743
124,0.56530184
125,0.85852247
126,0.46037721
127,0.55812203
128,0.60522034
129,0.34994668
130,0.47206657
131,0.44194868
132,0.25953647
133,0.30465141
134,0.27737266
135,0.21801082
136,0.22508084
137,0.22696717
138,0.24364244
139,0.24833169
140,0.27125310
141,0.36587186
142,0.44658784
143,0.57544750
144,0.40205690
