,effective-born-radii
0,0.34794146
1,0.53939610
2,0.27977298
3,0.39224273
4,0.61432249
5,0.53551540
6,0.69052811
7,0.34026202
8,0.43762362
9,0.52980502
10,0.89229211
11,0.31356487
12,0.51637038
13,0.30069486
14,0.28765267
15,0.40943821
16,0.41597974
17,0.52517106
18,0.59992219
19,0.57311421
20,0.85916038
21,0.35480232
22,0.57020817
23,0.28352383
24,0.39888612
25,0.60550762
26,0.54803332
27,0.59363706
28,0.35272653
29,0.43604680
30,0.54641578
31,0.89514738
32,0.31312707
33,0.51894330
34,0.30449001
35,0.28327093
36,0.43433317
37,0.41119594
38,0.53717390
39,0.59582875
40,0.56341983
41,0.84496103
42,0.35645486
43,0.56019664
44,0.26671353
45,0.39249815
46,0.60950014
47,0.53355264
48,0.53988674
49,0.33728152
50,0.37169625
51,0.53672921
52,0.89316056
53,0.31288856
54,0.50476021
55,0.30147259
56,0.28102948
57,0.43022979
58,0.40765565
59,0.44527857
60,0.61011384
61,0.56103146
62,0.89929227
63,0.35838578
64,0.57244544
65,0.27746836
66,0.39330542
67,0.61041897
68,0.54829923
69,0.61591253
70,0.33349083
71,0.33491079
72,0.51904447
73,0.88166132
74,0.30340583
75,0.49067055
76,0.29242998
77,0.27392005
78,0.42648731
79,0.40557621
80,0.49600821
81,0.60034950
82,0.55667130
83,0.95216809
84,0.35372755
85,0.55172917
86,0.27937751
87,0.38615763
88,0.60104567
89,0.54689016
90,0.92276613
91,0.33409971
92,0.34443684
93,0.53886437
94,0.84758409
95,0.30921287
96,0.51422506
97,0.29739527
98,0.28444972
99,0.41026901
100,0.41350403
101,0.50209538
102,0.59879439
103,0.57275628
104,0.95369591
105,0.35629593
106,0.57311999
107,0.27328249
108,0.37836073
109,0.59965968
110,0.52530340
111,0.60044188
112,0.32690892
113,0.31063703
114,0.53185540
115,0.85414998
116,0.31876639
117,0.52463281
118,0.31260481
119,0.32581255
120,0.44299306
121,0.42588829
122,0.54144774
123,0.61951703
124,0.55622405
125,0.89029963
126,0.42542727
127,0.63831957
128,0.52193143
129,0.50698847
130,0.35263063
131,0.56371506
132,0.41721577
133,0.48494428
134,0.50173913
135,0.63405941
136,0.25684534
137,0.28603030
138,0.27610728
139,0.22384243
140,0.23442420
141,0.22828354
142,0.31555122
143,0.39819271
144,0.36659521
145,0.44480195
