,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,14.535,12.404,18.456,1.00,0.00,0.36666134
1,13.510,12.007,18.348,1.00,0.00,0.58041361
2,14.538,13.861,18.543,1.00,0.00,0.26691197
3,15.220,11.812,19.799,1.00,0.00,0.39630624
4,15.409,10.737,19.782,1.00,0.00,0.60505866
5,14.419,12.286,20.939,1.00,0.00,0.54032111
6,13.969,13.131,20.872,1.00,0.00,0.53498691
7,16.658,12.347,19.912,1.00,0.00,0.34121353
8,16.649,13.364,20.311,1.00,0.00,0.42308844
9,17.292,11.490,20.835,1.00,0.00,0.53015472
10,18.224,11.669,20.981,1.00,0.00,0.60698368
11,17.482,12.182,18.591,1.00,0.00,0.30045086
12,17.724,11.133,18.413,1.00,0.00,0.48198864
13,16.752,12.664,17.347,1.00,0.00,0.29345415
14,16.630,13.748,17.378,1.00,0.00,0.25179952
15,15.464,11.966,17.370,1.00,0.00,0.44929836
16,17.410,12.451,15.935,1.00,0.00,0.40159796
17,18.412,12.883,15.881,1.00,0.00,0.45956702
18,16.753,12.952,15.222,1.00,0.00,0.56955324
19,17.457,11.052,15.659,1.00,0.00,0.57460467
20,16.616,10.768,16.025,1.00,0.00,0.83035324
21,11.824,17.222,18.446,1.00,0.00,0.37281225
22,10.844,17.726,18.524,1.00,0.00,0.59741715
23,13.071,18.074,18.607,1.00,0.00,0.27276427
24,11.843,16.237,19.593,1.00,0.00,0.37962762
25,10.974,15.576,19.620,1.00,0.00,0.60601460
26,11.809,17.108,20.750,1.00,0.00,0.51493204
27,12.066,18.019,20.592,1.00,0.00,0.51770554
28,13.131,15.411,19.769,1.00,0.00,0.30689955
29,13.987,16.086,19.831,1.00,0.00,0.26768033
30,12.928,14.595,20.966,1.00,0.00,0.50183868
31,12.446,15.153,21.581,1.00,0.00,0.81758876
32,13.218,14.537,18.484,1.00,0.00,0.31008849
33,12.375,13.847,18.409,1.00,0.00,0.52210707
34,13.210,15.504,17.309,1.00,0.00,0.29934970
35,14.058,16.164,17.505,1.00,0.00,0.24679165
36,12.040,16.420,17.300,1.00,0.00,0.44562301
37,13.449,14.909,15.939,1.00,0.00,0.40050087
38,14.469,14.541,15.815,1.00,0.00,0.46217435
39,13.408,15.593,15.090,1.00,0.00,0.58638734
40,12.527,13.786,15.768,1.00,0.00,0.56241348
41,11.699,13.980,16.214,1.00,0.00,0.84774347
42,14.792,21.768,18.242,1.00,0.00,0.35808652
43,14.856,22.870,18.188,1.00,0.00,0.57392221
44,16.115,21.119,18.518,1.00,0.00,0.26743326
45,13.821,21.604,19.390,1.00,0.00,0.38968437
46,12.930,22.189,19.152,1.00,0.00,0.61231331
47,14.467,21.895,20.667,1.00,0.00,0.52461517
48,13.802,22.228,21.274,1.00,0.00,0.94180692
49,13.427,20.171,19.590,1.00,0.00,0.33875522
50,14.312,19.695,20.015,1.00,0.00,0.36978538
51,12.355,19.999,20.516,1.00,0.00,0.53017784
52,12.537,20.522,21.300,1.00,0.00,0.87936001
53,13.016,19.473,18.347,1.00,0.00,0.32111725
54,11.957,19.663,18.164,1.00,0.00,0.53344019
55,13.889,19.717,17.071,1.00,0.00,0.30813110
56,14.780,19.093,17.176,1.00,0.00,0.25056708
57,14.240,21.116,16.979,1.00,0.00,0.43951754
58,13.321,19.308,15.705,1.00,0.00,0.41733465
59,12.696,20.061,15.221,1.00,0.00,0.63599425
60,12.672,18.463,15.944,1.00,0.00,0.51388745
61,14.333,18.946,14.835,1.00,0.00,0.51342882
62,14.413,19.726,14.280,1.00,0.00,0.91286184
63,20.299,21.384,18.484,1.00,0.00,0.35509907
64,21.351,21.711,18.571,1.00,0.00,0.55907311
65,20.346,19.921,18.587,1.00,0.00,0.25919649
66,19.544,22.061,19.589,1.00,0.00,0.37634551
67,19.638,23.130,19.388,1.00,0.00,0.59794621
68,20.207,21.856,20.847,1.00,0.00,0.53131304
69,20.491,20.940,20.803,1.00,0.00,0.48930780
70,18.081,21.646,19.703,1.00,0.00,0.32297753
71,18.040,20.578,19.923,1.00,0.00,0.30599672
72,17.456,22.358,20.804,1.00,0.00,0.52602385
73,16.500,22.271,20.817,1.00,0.00,0.59843887
74,17.344,21.873,18.415,1.00,0.00,0.31126942
75,17.174,22.947,18.315,1.00,0.00,0.52269777
76,18.207,21.265,17.287,1.00,0.00,0.29527176
77,18.183,20.199,17.521,1.00,0.00,0.24243973
78,19.612,21.749,17.240,1.00,0.00,0.44692275
79,17.601,21.480,15.915,1.00,0.00,0.39547405
80,16.634,20.973,15.945,1.00,0.00,0.43195341
81,18.193,21.123,15.069,1.00,0.00,0.58096128
82,17.402,22.840,15.631,1.00,0.00,0.56718177
83,16.721,23.045,14.986,1.00,0.00,0.96259816
84,22.895,16.530,18.854,1.00,0.00,0.36148476
85,23.730,15.806,18.840,1.00,0.00,0.57254512
86,21.609,15.775,18.806,1.00,0.00,0.26202934
87,22.887,17.587,20.036,1.00,0.00,0.37970471
88,23.764,18.233,19.965,1.00,0.00,0.59282446
89,22.805,17.017,21.322,1.00,0.00,0.51945005
90,23.616,17.148,21.819,1.00,0.00,0.94371828
91,21.766,18.565,20.015,1.00,0.00,0.30717479
92,20.813,18.095,20.266,1.00,0.00,0.27669074
93,22.036,19.582,21.056,1.00,0.00,0.50862300
94,22.061,19.153,21.914,1.00,0.00,0.85840403
95,21.668,19.242,18.651,1.00,0.00,0.29518815
96,22.544,19.884,18.539,1.00,0.00,0.48064304
97,21.835,18.330,17.429,1.00,0.00,0.29418593
98,20.860,17.839,17.376,1.00,0.00,0.25271851
99,23.010,17.399,17.646,1.00,0.00,0.44031920
