,effective-born-radii
0,0.36854063
1,0.58447063
2,0.29900816
3,0.39145605
4,0.59636355
5,0.56061931
6,0.77522227
7,0.35753289
8,0.44610931
9,0.54355481
10,0.86268944
11,0.31583980
12,0.51612915
13,0.29648792
14,0.24928676
15,0.44444406
16,0.39462686
17,0.43397201
18,0.57869648
19,0.55674073
20,0.94434757
21,0.35796637
22,0.56941059
23,0.29758768
24,0.39254018
25,0.59354058
26,0.56170089
27,0.70933229
28,0.35922843
29,0.50848981
30,0.53967169
31,0.83803029
32,0.31789466
33,0.52203134
34,0.28745381
35,0.24385019
36,0.42892302
37,0.37861133
38,0.45855235
39,0.47429231
40,0.56676520
41,0.77431389
42,0.35440954
43,0.55597794
44,0.27953530
45,0.39339477
46,0.61335840
47,0.53806973
48,0.51057080
49,0.35810461
50,0.47487136
51,0.54270964
52,0.87105683
53,0.31431832
54,0.51491941
55,0.29063557
56,0.24179400
57,0.43936005
58,0.37776841
59,0.41713603
60,0.51691974
61,0.55598027
62,0.91181737
63,0.35638748
64,0.57017823
65,0.28381153
66,0.38913117
67,0.59257091
68,0.55589691
69,0.75889520
70,0.35256922
71,0.44186425
72,0.53593192
73,0.92136695
74,0.30489713
75,0.50052237
76,0.28932205
77,0.25185625
78,0.42998268
79,0.39850268
80,0.47575022
81,0.56343971
82,0.56930782
83,0.94250509
84,0.36129773
85,0.57835548
86,0.28338972
87,0.39082345
88,0.59936655
89,0.54451297
90,0.54604853
91,0.35765817
92,0.45899618
93,0.55412302
94,0.92275307
95,0.31355051
96,0.50948855
97,0.29741164
98,0.26251448
99,0.44165990
100,0.40176972
101,0.43070430
102,0.60414529
103,0.56690953
104,0.88220123
105,0.35971336
106,0.57012941
107,0.29867211
108,0.39117014
109,0.60451582
110,0.54874433
111,0.76525173
112,0.34986616
113,0.47549484
114,0.53299447
115,0.83780606
116,0.31066311
117,0.49784416
118,0.28914192
119,0.24784386
120,0.41857290
121,0.40402645
122,0.47159772
123,0.57913270
124,0.56900780
125,0.86135861
126,0.40546827
127,0.48851953
128,0.57292341
129,0.31887690
130,0.47613904
131,0.33093709
132,0.22882585
133,0.24650921
134,0.21747113
135,0.22616008
136,0.28072245
137,0.28254300
138,0.38038592
139,0.41024130
140,0.46264454
141,0.49768323
142,0.62858263
