,x,y,z,atomic-charge,atomic-radius,effective-born-radii
0,14.008,13.495,19.417,1.00,0.00,0.36130090
1,12.905,13.554,19.388,1.00,0.00,0.55855067
2,14.497,14.835,19.374,1.00,0.00,0.26849327
3,14.446,12.839,20.730,1.00,0.00,0.38437959
4,13.914,11.906,20.928,1.00,0.00,0.61857339
5,14.160,13.719,21.830,1.00,0.00,0.49548234
6,13.397,14.241,21.573,1.00,0.00,0.57081681
7,15.939,12.660,20.729,1.00,0.00,0.32408636
8,16.369,13.660,20.819,1.00,0.00,0.27425163
9,16.369,11.855,21.782,1.00,0.00,0.51705275
10,15.913,12.090,22.593,1.00,0.00,0.86184035
11,16.565,12.121,19.417,1.00,0.00,0.31781223
12,16.384,11.046,19.351,1.00,0.00,0.52966908
13,16.027,12.847,18.167,1.00,0.00,0.30951982
14,16.220,13.920,18.237,1.00,0.00,0.31908297
15,14.540,12.738,18.260,1.00,0.00,0.45476225
16,16.453,12.262,16.758,1.00,0.00,0.42780819
17,17.505,12.530,16.645,1.00,0.00,0.51057174
18,15.909,12.761,15.953,1.00,0.00,0.61250268
19,16.267,10.806,16.857,1.00,0.00,0.56482548
20,16.810,10.414,16.169,1.00,0.00,0.95385096
21,12.666,18.673,19.082,1.00,0.00,0.35949256
22,11.914,19.450,18.852,1.00,0.00,0.56948698
23,13.854,19.291,19.789,1.00,0.00,0.29796416
24,12.112,17.510,19.953,1.00,0.00,0.38076511
25,11.195,17.193,19.452,1.00,0.00,0.59485650
26,11.651,18.087,21.215,1.00,0.00,0.55769524
27,12.367,18.648,21.524,1.00,0.00,0.72209977
28,13.006,16.385,20.257,1.00,0.00,0.33625189
29,13.829,16.803,20.841,1.00,0.00,0.39160346
30,12.274,15.441,21.025,1.00,0.00,0.51832652
31,11.548,15.800,21.540,1.00,0.00,0.88187821
32,13.448,15.768,19.032,1.00,0.00,0.30793250
33,12.611,15.289,18.520,1.00,0.00,0.51101295
34,14.085,16.811,18.070,1.00,0.00,0.30620638
35,15.026,17.092,18.547,1.00,0.00,0.34750230
36,13.089,17.958,17.840,1.00,0.00,0.42442713
37,14.474,16.230,16.700,1.00,0.00,0.41559871
38,15.131,15.363,16.792,1.00,0.00,0.48876606
39,14.933,16.956,16.025,1.00,0.00,0.61673951
40,13.295,15.729,16.083,1.00,0.00,0.56161496
41,13.374,14.789,15.902,1.00,0.00,0.85232950
42,16.532,22.479,19.321,1.00,0.00,0.35923179
43,16.992,23.437,19.016,1.00,0.00,0.57694292
44,17.490,21.452,19.672,1.00,0.00,0.28057306
45,15.548,22.565,20.435,1.00,0.00,0.38441986
46,14.881,23.410,20.255,1.00,0.00,0.60652481
47,16.335,22.807,21.605,1.00,0.00,0.52838597
48,17.245,22.667,21.333,1.00,0.00,0.53427485
49,14.832,21.249,20.759,1.00,0.00,0.33733535
50,15.561,20.506,21.091,1.00,0.00,0.33148634
51,13.864,21.632,21.745,1.00,0.00,0.54964569
52,13.794,22.580,21.880,1.00,0.00,0.87135177
53,14.142,20.707,19.457,1.00,0.00,0.32370820
54,13.261,21.344,19.356,1.00,0.00,0.53463385
55,15.121,20.702,18.283,1.00,0.00,0.31187976
56,15.997,20.091,18.511,1.00,0.00,0.36425301
57,15.714,22.116,18.227,1.00,0.00,0.43623747
58,14.558,20.411,16.859,1.00,0.00,0.42633405
59,14.642,19.331,16.721,1.00,0.00,0.51992969
60,15.296,20.852,16.186,1.00,0.00,0.59106524
61,13.216,21.027,16.816,1.00,0.00,0.55707184
62,12.689,20.752,16.062,1.00,0.00,0.96613401
63,21.477,20.424,18.922,1.00,0.00,0.36239113
64,22.570,20.290,18.828,1.00,0.00,0.53646241
65,21.103,18.993,19.329,1.00,0.00,0.28263555
66,21.169,21.391,20.109,1.00,0.00,0.38846321
67,21.650,22.369,20.040,1.00,0.00,0.61470537
68,21.732,20.794,21.336,1.00,0.00,0.53147902
69,21.662,19.838,21.271,1.00,0.00,0.48868322
70,19.690,21.397,20.441,1.00,0.00,0.33557274
71,19.499,20.384,20.800,1.00,0.00,0.37396690
72,19.444,22.386,21.499,1.00,0.00,0.53354134
73,20.235,22.479,22.035,1.00,0.00,0.85735341
74,18.890,21.848,19.249,1.00,0.00,0.32088255
75,19.063,22.926,19.221,1.00,0.00,0.53039397
76,19.247,21.002,18.033,1.00,0.00,0.32535514
77,19.028,19.959,18.272,1.00,0.00,0.41473402
78,20.696,20.990,17.786,1.00,0.00,0.44713189
79,18.601,21.235,16.686,1.00,0.00,0.42601196
80,17.518,21.107,16.752,1.00,0.00,0.49318222
81,18.966,20.520,15.945,1.00,0.00,0.61959745
82,18.876,22.613,16.298,1.00,0.00,0.57334522
83,19.807,22.674,16.075,1.00,0.00,0.91442589
84,22.810,15.197,19.173,1.00,0.00,0.36560250
85,23.518,14.349,19.194,1.00,0.00,0.58082676
86,21.385,14.780,19.213,1.00,0.00,0.27500622
87,23.018,15.999,20.504,1.00,0.00,0.38713937
88,24.038,16.367,20.635,1.00,0.00,0.61248812
89,22.652,15.118,21.525,1.00,0.00,0.50653978
90,22.399,14.260,21.178,1.00,0.00,0.49501429
91,22.062,17.177,20.534,1.00,0.00,0.31462860
92,21.069,16.728,20.602,1.00,0.00,0.27974598
93,22.224,18.014,21.746,1.00,0.00,0.50631386
94,22.097,17.443,22.507,1.00,0.00,0.85225558
95,22.247,18.038,19.283,1.00,0.00,0.30995739
96,23.241,18.482,19.372,1.00,0.00,0.50486901
97,22.140,17.160,18.070,1.00,0.00,0.32320600
98,21.094,16.860,17.979,1.00,0.00,0.43052250
99,23.060,16.033,18.035,1.00,0.00,0.45286500
100,22.320,17.966,16.767,1.00,0.00,0.42737974
101,21.493,18.661,16.606,1.00,0.00,0.54228344
102,22.196,17.287,15.921,1.00,0.00,0.61961408
103,23.657,18.603,16.711,1.00,0.00,0.57403244
104,24.229,18.002,17.194,1.00,0.00,0.84064767
105,18.959,11.467,18.978,1.00,0.00,0.35561285
106,18.497,10.479,18.801,1.00,0.00,0.55786442
107,17.932,12.433,19.504,1.00,0.00,0.27551502
108,20.067,11.256,19.924,1.00,0.00,0.39149668
109,20.800,10.562,19.508,1.00,0.00,0.60939950
110,19.520,10.671,21.152,1.00,0.00,0.54929212
111,18.640,11.042,21.253,1.00,0.00,0.56949892
112,20.730,12.654,20.204,1.00,0.00,0.33224664
113,19.972,13.224,20.745,1.00,0.00,0.34826209
114,21.938,12.368,20.991,1.00,0.00,0.53081183
115,21.625,11.812,21.708,1.00,0.00,0.87978788
116,21.047,13.415,18.948,1.00,0.00,0.29947747
117,21.916,12.893,18.542,1.00,0.00,0.48003579
118,20.021,13.332,17.794,1.00,0.00,0.31960282
119,19.136,13.968,17.858,1.00,0.00,0.41793337
120,19.455,12.011,17.781,1.00,0.00,0.41945431
121,20.659,13.625,16.453,1.00,0.00,0.42881967
122,21.214,14.565,16.427,1.00,0.00,0.52314794
123,19.974,13.574,15.604,1.00,0.00,0.62666906
124,21.735,12.713,16.187,1.00,0.00,0.56918731
125,22.352,13.149,15.595,1.00,0.00,0.94479096
126,17.183,16.348,20.214,1.00,0.00,0.26701346
127,16.312,15.855,20.651,1.00,0.00,0.24372246
128,17.013,16.147,19.154,1.00,0.00,0.42415830
129,18.441,15.598,20.679,1.00,0.00,0.24829122
130,18.396,14.595,20.250,1.00,0.00,0.24891851
131,19.305,15.995,20.141,1.00,0.00,0.27330498
132,18.676,15.455,22.206,1.00,0.00,0.34023693
133,19.486,16.112,22.528,1.00,0.00,0.47760898
134,19.098,14.450,22.275,1.00,0.00,0.49245310
135,17.420,15.587,23.106,1.00,0.00,0.36715532
136,16.571,15.028,22.706,1.00,0.00,0.42062910
137,17.752,14.918,23.903,1.00,0.00,0.59570913
138,17.214,16.949,23.753,1.00,0.00,0.39459035
139,18.109,17.429,24.158,1.00,0.00,0.59138966
140,16.540,17.980,22.828,1.00,0.00,0.37170258
141,15.624,17.612,22.362,1.00,0.00,0.44492183
142,16.278,18.858,23.421,1.00,0.00,0.58598915
143,17.471,18.476,21.748,1.00,0.00,0.31549472
144,18.520,18.350,22.027,1.00,0.00,0.43248817
145,17.335,19.554,21.648,1.00,0.00,0.40383394
146,17.298,17.878,20.350,1.00,0.00,0.28080674
147,18.223,18.147,19.838,1.00,0.00,0.36588060
148,16.445,18.348,19.856,1.00,0.00,0.32615680
149,16.324,16.727,24.858,1.00,0.00,0.57898354
150,15.612,16.158,24.514,1.00,0.00,0.88945651
