,effective-born-radii
0,0.36130090
1,0.55855067
2,0.26849327
3,0.38437959
4,0.61857339
5,0.49548234
6,0.57081681
7,0.32408636
8,0.27425163
9,0.51705275
10,0.86184035
11,0.31781223
12,0.52966908
13,0.30951982
14,0.31908297
15,0.45476225
16,0.42780819
17,0.51057174
18,0.61250268
19,0.56482548
20,0.95385096
21,0.35949256
22,0.56948698
23,0.29796416
24,0.38076511
25,0.59485650
26,0.55769524
27,0.72209977
28,0.33625189
29,0.39160346
30,0.51832652
31,0.88187821
32,0.30793250
33,0.51101295
34,0.30620638
35,0.34750230
36,0.42442713
37,0.41559871
38,0.48876606
39,0.61673951
40,0.56161496
41,0.85232950
42,0.35923179
43,0.57694292
44,0.28057306
45,0.38441986
46,0.60652481
47,0.52838597
48,0.53427485
49,0.33733535
50,0.33148634
51,0.54964569
52,0.87135177
53,0.32370820
54,0.53463385
55,0.31187976
56,0.36425301
57,0.43623747
58,0.42633405
59,0.51992969
60,0.59106524
61,0.55707184
62,0.96613401
63,0.36239113
64,0.53646241
65,0.28263555
66,0.38846321
67,0.61470537
68,0.53147902
69,0.48868322
70,0.33557274
71,0.37396690
72,0.53354134
73,0.85735341
74,0.32088255
75,0.53039397
76,0.32535514
77,0.41473402
78,0.44713189
79,0.42601196
80,0.49318222
81,0.61959745
82,0.57334522
83,0.91442589
84,0.36560250
85,0.58082676
86,0.27500622
87,0.38713937
88,0.61248812
89,0.50653978
90,0.49501429
91,0.31462860
92,0.27974598
93,0.50631386
94,0.85225558
95,0.30995739
96,0.50486901
97,0.32320600
98,0.43052250
99,0.45286500
100,0.42737974
101,0.54228344
102,0.61961408
103,0.57403244
104,0.84064767
105,0.35561285
106,0.55786442
107,0.27551502
108,0.39149668
109,0.60939950
110,0.54929212
111,0.56949892
112,0.33224664
113,0.34826209
114,0.53081183
115,0.87978788
116,0.29947747
117,0.48003579
118,0.31960282
119,0.41793337
120,0.41945431
121,0.42881967
122,0.52314794
123,0.62666906
124,0.56918731
125,0.94479096
126,0.26701346
127,0.24372246
128,0.42415830
129,0.24829122
130,0.24891851
131,0.27330498
132,0.34023693
133,0.47760898
134,0.49245310
135,0.36715532
136,0.42062910
137,0.59570913
138,0.39459035
139,0.59138966
140,0.37170258
141,0.44492183
142,0.58598915
143,0.31549472
144,0.43248817
145,0.40383394
146,0.28080674
147,0.36588060
148,0.32615680
149,0.57898354
150,0.88945651
